0,0.15,0.13,0.01
1,0.14,0.14,0.00
2,0.14,0.13,0.01
3,0.13,0.14,-0.01
9,0.14,0.14,0.00
27,0.14,0.13,0.01
47,0.13,0.14,-0.00
68,0.14,0.15,-0.00
89,0.14,0.14,0.00
108,0.14,0.14,0.00
130,0.13,0.14,-0.01
151,0.14,0.15,-0.00
173,0.14,0.14,0.00
194,0.14,0.14,0.00
215,0.14,0.15,-0.00
236,0.14,0.14,0.00
258,0.14,0.14,0.00
278,0.15,0.14,0.01
299,0.15,0.14,0.00
320,0.14,0.15,-0.00
342,0.14,0.13,0.00
362,0.14,0.15,-0.00
384,0.15,0.14,0.00
405,0.14,0.14,0.00
425,0.13,0.14,-0.01
447,0.14,0.14,0.00
468,0.14,0.15,-0.01
490,0.14,0.17,-0.02
512,0.14,0.17,-0.02
534,0.14,0.20,-0.05
556,0.14,0.19,-0.04
577,0.15,0.19,-0.03
600,0.14,0.19,-0.04
621,0.15,0.19,-0.04
643,0.14,0.20,-0.06
665,0.14,0.20,-0.05
687,0.15,0.14,0.00
707,0.14,0.14,0.00
729,0.13,0.14,-0.01
750,0.14,0.15,-0.01
772,0.13,0.13,0.00
793,0.14,0.15,-0.00
815,0.13,0.13,0.00
835,0.15,0.14,0.00
857,0.14,0.14,0.00
877,0.15,0.14,0.01
898,0.14,0.14,-0.00
920,0.15,0.14,0.00
941,0.15,0.13,0.01
961,0.14,0.15,-0.01
983,0.14,0.14,0.00
1004,0.13,0.14,-0.01
1027,0.13,0.15,-0.01
1049,0.14,0.15,-0.00
1073,0.15,0.14,0.00
1094,0.14,0.13,0.01
1116,0.13,0.14,-0.01
1139,0.14,0.14,0.00
1161,0.14,0.15,-0.01
1184,0.14,0.15,-0.00
1207,0.15,0.17,-0.02
1229,0.15,0.18,-0.03
1253,0.15,0.18,-0.03
1275,0.15,0.18,-0.03
1298,0.15,0.20,-0.04
1321,0.15,0.19,-0.03
1344,0.14,0.20,-0.05
1367,0.13,0.20,-0.06
1390,0.15,0.19,-0.04
1413,0.15,0.20,-0.05
1435,0.14,0.20,-0.05
1459,0.14,0.20,-0.05
1481,0.14,0.17,-0.02
1504,0.14,0.16,-0.02
1527,0.14,0.17,-0.03
1550,0.14,0.20,-0.05
1572,0.14,0.19,-0.05
1596,0.15,0.20,-0.05
1618,0.15,0.21,-0.06
1641,0.14,0.20,-0.05
1665,0.15,0.20,-0.05
1687,0.15,0.19,-0.04
1710,0.15,0.19,-0.04
1733,0.15,0.21,-0.06
1756,0.14,0.21,-0.07
1778,0.14,0.19,-0.05
1802,0.15,0.20,-0.05
1824,0.14,0.20,-0.06
1847,0.15,0.20,-0.05
1870,0.15,0.19,-0.04
1893,0.14,0.20,-0.06
1916,0.15,0.20,-0.05
1939,0.15,0.20,-0.05
1961,0.14,0.20,-0.06
1985,0.15,0.20,-0.05
2008,0.15,0.20,-0.05
2030,0.14,0.20,-0.05
2054,0.15,0.20,-0.05
2076,0.14,0.22,-0.07
2099,0.14,0.22,-0.07
2122,0.15,0.21,-0.06
2145,0.14,0.21,-0.06
2167,0.15,0.22,-0.07
2191,0.15,0.21,-0.05
2213,0.15,0.22,-0.06
2236,0.15,0.21,-0.06
2259,0.15,0.20,-0.05
2282,0.14,0.21,-0.07
2305,0.14,0.21,-0.07
2328,0.14,0.20,-0.06
2351,0.15,0.20,-0.05
2373,0.15,0.21,-0.06
2397,0.14,0.20,-0.06
2419,0.13,0.20,-0.06
2442,0.14,0.20,-0.06
2465,0.00,0.06,-0.06
2488,0.00,0.08,-0.08
2510,0.00,0.09,-0.09
2534,0.00,0.09,-0.09
2556,0.00,0.07,-0.07
2579,0.00,0.08,-0.08
2603,0.01,0.09,-0.08
2625,0.00,0.10,-0.10
2649,0.00,0.10,-0.10
2671,0.00,0.12,-0.11
2694,0.00,0.10,-0.09
2717,0.00,0.09,-0.09
2740,0.01,0.09,-0.08
2762,0.01,0.10,-0.09
2786,0.00,0.10,-0.09
2808,0.01,0.11,-0.10
2831,0.01,0.11,-0.10
2854,0.01,0.09,-0.08
2877,0.02,0.09,-0.07
2899,0.01,0.09,-0.08
2923,0.00,0.11,-0.10
2946,0.01,0.11,-0.10
2968,0.01,0.11,-0.10
2992,0.01,0.09,-0.08
3014,0.00,0.09,-0.08
3037,0.00,0.10,-0.10
3060,0.01,0.10,-0.09
3083,0.00,0.10,-0.10
3105,0.01,0.12,-0.10
3129,0.02,0.11,-0.09
3151,0.00,0.12,-0.12
3174,0.00,0.10,-0.09
3197,0.02,0.09,-0.07
3220,0.01,0.09,-0.08
3243,0.01,0.10,-0.09
3266,0.01,0.12,-0.11
3289,0.01,0.12,-0.11
3311,0.01,0.11,-0.09
3335,0.02,0.10,-0.08
3357,0.01,0.10,-0.09
3381,0.01,0.10,-0.09
3403,0.01,0.06,-0.05
3426,0.01,0.04,-0.03
3449,0.00,0.03,-0.03
3472,0.01,0.05,-0.04
3494,0.00,0.04,-0.04
3518,0.00,0.05,-0.04
3540,0.00,0.04,-0.04
3563,0.00,0.04,-0.03
3587,0.00,0.04,-0.04
3609,0.01,0.04,-0.02
3632,0.00,0.06,-0.05
3655,0.01,0.05,-0.04
3678,0.00,0.05,-0.04
3700,0.02,0.06,-0.04
3724,0.02,0.06,-0.04
3746,0.02,0.04,-0.02
3769,0.01,0.05,-0.04
3792,0.00,0.05,-0.04
3815,0.01,0.05,-0.04
3837,0.01,0.05,-0.04
3861,0.01,0.05,-0.03
3884,0.01,0.06,-0.05
3906,0.01,0.05,-0.04
3930,0.01,0.05,-0.04
3952,0.01,0.04,-0.03
3975,0.00,0.05,-0.05
3998,0.00,0.04,-0.03
4021,0.01,0.05,-0.03
4043,0.00,0.04,-0.04
4067,0.00,0.05,-0.05
4089,0.00,0.04,-0.04
4113,0.00,0.04,-0.04
4135,0.01,0.04,-0.03
4158,0.00,0.04,-0.04
4182,0.01,0.04,-0.03
4204,0.01,0.05,-0.04
4227,0.01,0.05,-0.03
4250,0.00,0.05,-0.04
4273,0.00,0.06,-0.05
4295,0.00,0.06,-0.05
4319,0.01,0.05,-0.04
4341,0.01,0.06,-0.05
4364,0.01,0.06,-0.04
4387,0.01,0.05,-0.04
4410,0.01,0.05,-0.04
4432,0.00,0.05,-0.04
4456,0.01,0.05,-0.04
4478,0.00,0.05,-0.04
4501,0.01,0.04,-0.03
4525,0.01,0.04,-0.03
4547,0.00,0.04,-0.03
4570,0.01,0.05,-0.04
4593,0.00,0.05,-0.05
4616,0.00,0.05,-0.04
4638,0.00,0.05,-0.05
4662,0.01,0.04,-0.03
4684,0.00,0.04,-0.04
4707,0.01,0.05,-0.04
4730,0.00,0.04,-0.04
4753,0.02,0.05,-0.03
4775,0.01,0.06,-0.05
4799,0.00,0.05,-0.04
4822,0.02,0.05,-0.03
4845,0.01,0.05,-0.04
4868,0.01,0.05,-0.04
4890,0.01,0.05,-0.04
4914,0.01,0.05,-0.04
4936,0.01,0.05,-0.04
4959,0.01,0.04,-0.03
4982,0.00,0.04,-0.04
5005,0.01,0.05,-0.04
5027,0.01,0.05,-0.04
5051,0.00,0.05,-0.04
5073,0.01,0.04,-0.03
5096,0.01,0.04,-0.03
5120,0.00,0.04,-0.03
5142,0.00,0.04,-0.04
5165,0.01,0.05,-0.04
5188,0.00,0.06,-0.06
5211,0.00,0.05,-0.04
5233,0.01,0.05,-0.04
5257,0.00,0.04,-0.04
5279,0.01,0.06,-0.04
5302,0.01,0.06,-0.05
5325,0.00,0.04,-0.04
5348,0.01,0.06,-0.05
5370,0.01,0.05,-0.04
5394,0.02,0.05,-0.03
5416,0.02,0.05,-0.03
5439,0.01,0.05,-0.04
5463,0.02,0.06,-0.04
5485,0.02,0.05,-0.03
5508,0.00,0.05,-0.04
5531,0.01,0.05,-0.04
5554,0.01,0.04,-0.03
5577,0.00,0.05,-0.05
5600,0.01,0.04,-0.03
5622,0.00,0.04,-0.04
5646,0.01,0.04,-0.03
5668,0.01,0.05,-0.04
5691,0.00,0.04,-0.04
5714,0.01,0.04,-0.03
5737,0.01,0.05,-0.04
5760,0.01,0.06,-0.05
5783,0.00,0.05,-0.04
5806,0.02,0.05,-0.03
5828,0.00,0.06,-0.05
5852,0.01,0.06,-0.05
5874,0.02,0.05,-0.03
5897,0.02,0.06,-0.04
5920,0.01,0.05,-0.04
5943,0.01,0.05,-0.03
5965,0.01,0.05,-0.03
5989,0.01,0.04,-0.03
6011,0.00,0.05,-0.04
6034,0.00,0.04,-0.04
6057,0.01,0.05,-0.04
6080,0.00,0.05,-0.05
6103,0.00,0.05,-0.05
6126,0.00,0.05,-0.05
6149,0.01,0.04,-0.03
6171,0.00,0.05,-0.04
6195,0.00,0.06,-0.06
6217,0.00,0.04,-0.04
6240,0.01,0.04,-0.03
6263,0.01,0.05,-0.04
6286,0.01,0.04,-0.03
6309,0.02,0.05,-0.03
6332,0.01,0.04,-0.03
6354,0.01,0.05,-0.04
6378,0.02,0.05,-0.03
6401,0.01,0.05,-0.04
6423,0.01,0.05,-0.04
6447,0.01,0.05,-0.03
6469,0.01,0.05,-0.04
6492,0.00,0.05,-0.04
6515,0.01,0.05,-0.03
6538,0.00,0.05,-0.05
6560,0.00,0.04,-0.03
6584,0.01,0.04,-0.02
6606,0.01,0.04,-0.03
6629,0.00,0.05,-0.05
6652,0.00,0.05,-0.05
6675,0.00,0.04,-0.04
6697,0.00,0.05,-0.04
6721,0.01,0.05,-0.03
6744,0.00,0.05,-0.05
6766,0.00,0.04,-0.04
6790,0.00,0.06,-0.06
6812,0.02,0.04,-0.02
6835,0.01,0.06,-0.05
6858,0.00,0.06,-0.06
6881,0.02,0.05,-0.03
6903,0.01,0.05,-0.03
6927,0.01,0.06,-0.04
6949,0.02,0.05,-0.03
6972,0.01,0.06,-0.05
6995,0.01,0.05,-0.04
7018,0.01,0.05,-0.04
7042,0.01,0.04,-0.03
7064,0.01,0.05,-0.03
7087,0.00,0.04,-0.04
7110,0.00,0.04,-0.04
7133,0.00,0.04,-0.03
7155,0.00,0.04,-0.03
7179,0.00,0.05,-0.05
7201,0.01,0.05,-0.04
7224,0.00,0.05,-0.05
7247,0.00,0.04,-0.04
7270,0.00,0.04,-0.03
7292,0.01,0.05,-0.04
7316,0.00,0.04,-0.04
7339,0.01,0.06,-0.05
7361,0.02,0.05,-0.03
7385,0.01,0.04,-0.03
7407,0.02,0.06,-0.04
7430,0.01,0.06,-0.05
7453,0.01,0.06,-0.05
7476,0.00,0.05,-0.05
7498,0.01,0.06,-0.04
7522,0.01,0.06,-0.04
7544,0.01,0.05,-0.04
7567,0.02,0.04,-0.02
7590,0.00,0.04,-0.04
7613,0.00,0.04,-0.04
7635,0.01,0.05,-0.04
7659,0.01,0.04,-0.03
7682,0.00,0.04,-0.04
7704,0.00,0.05,-0.05
7728,0.00,0.05,-0.04
7750,0.00,0.04,-0.04
7774,0.00,0.05,-0.05
7796,0.01,0.05,-0.04
7819,0.02,0.04,-0.02
7842,0.01,0.06,-0.05
7865,0.01,0.06,-0.05
7887,0.01,0.06,-0.04
7911,0.00,0.06,-0.05
7933,0.01,0.06,-0.04
7956,0.01,0.05,-0.04
7980,0.02,0.06,-0.04
8002,0.01,0.05,-0.04
8025,0.01,0.06,-0.05
8048,0.02,0.05,-0.03
8071,0.01,0.05,-0.03
8093,0.00,0.05,-0.05
8117,0.01,0.05,-0.04
8139,0.00,0.04,-0.04
8162,0.00,0.05,-0.04
8185,0.01,0.05,-0.04
8208,0.01,0.04,-0.03
8230,0.00,0.04,-0.04
8254,0.01,0.04,-0.02
8276,0.01,0.06,-0.05
8299,0.01,0.04,-0.02
8323,0.00,0.06,-0.06
8345,0.00,0.04,-0.04
8368,0.00,0.04,-0.04
8391,0.02,0.06,-0.04
8414,0.02,0.05,-0.03
8436,0.00,0.05,-0.05
8460,0.02,0.05,-0.03
8482,0.02,0.06,-0.04
8506,0.01,0.06,-0.04
8528,0.01,0.05,-0.04
8551,0.02,0.06,-0.04
8574,0.01,0.05,-0.04
8597,0.01,0.05,-0.04
8620,0.01,0.05,-0.04
8643,0.01,0.05,-0.04
8666,0.00,0.05,-0.05
8688,0.00,0.04,-0.04
8712,0.00,0.05,-0.05
8734,0.01,0.04,-0.03
8757,0.00,0.05,-0.05
8780,0.00,0.05,-0.05
8803,0.01,0.05,-0.04
8825,0.00,0.05,-0.05
8849,0.02,0.06,-0.04
8871,0.01,0.06,-0.05
8894,0.01,0.05,-0.04
8918,0.00,0.06,-0.05
8940,0.02,0.04,-0.02
8963,0.02,0.06,-0.04
8986,0.02,0.05,-0.03
9009,0.02,0.05,-0.03
9031,0.01,0.06,-0.05
9055,0.00,0.04,-0.04
9077,0.00,0.06,-0.05
9100,0.01,0.07,-0.05
9123,0.01,0.05,-0.04
9146,0.01,0.05,-0.04
9168,0.01,0.05,-0.04
9192,0.01,0.05,-0.04
9214,0.01,0.05,-0.04
9238,0.00,0.04,-0.04
9261,0.00,0.05,-0.05
9283,0.00,0.06,-0.05
9307,0.01,0.04,-0.03
9329,0.00,0.05,-0.05
9352,0.01,0.05,-0.04
9375,0.01,0.06,-0.05
9398,0.01,0.05,-0.04
9420,0.01,0.04,-0.03
9444,0.01,0.06,-0.04
9466,0.02,0.06,-0.04
9489,0.02,0.06,-0.04
9512,0.02,0.05,-0.03
9535,0.01,0.05,-0.04
9558,0.02,0.06,-0.04
9581,0.01,0.05,-0.04
9604,0.01,0.05,-0.04
9626,0.00,0.05,-0.05
9650,0.01,0.04,-0.03
9672,0.00,0.05,-0.05
9695,0.01,0.04,-0.03
9718,0.00,0.05,-0.05
9741,0.00,0.04,-0.04
9763,0.00,0.05,-0.05
9787,0.00,0.04,-0.04
9809,0.00,0.04,-0.04
9832,0.00,0.04,-0.04
9856,0.00,0.04,-0.04
9878,0.01,0.06,-0.04
9901,0.02,0.06,-0.04
9924,0.02,0.06,-0.04
9947,0.01,0.04,-0.03
9970,0.01,0.06,-0.05
9993,0.01,0.06,-0.05
10015,0.01,0.05,-0.04
10040,0.01,0.05,-0.04
10063,0.00,0.04,-0.04
10087,0.01,0.05,-0.03
10112,0.01,0.06,-0.05
10135,0.01,0.04,-0.03
10159,0.01,0.04,-0.03
10183,0.02,0.05,-0.03
10207,0.01,0.05,-0.04
10230,0.01,0.05,-0.04
10255,0.01,0.04,-0.03
10278,0.01,0.06,-0.05
10303,0.02,0.06,-0.04
10327,0.00,0.04,-0.04
10350,0.02,0.05,-0.03
10375,0.02,0.06,-0.04
10398,0.01,0.04,-0.03
10422,0.01,0.04,-0.03
10446,0.01,0.05,-0.03
10470,0.02,0.06,-0.04
10493,0.01,0.05,-0.04
10518,0.00,0.06,-0.05
10542,0.02,0.05,-0.03
10565,0.00,0.05,-0.05
10590,0.01,0.05,-0.03
10613,0.02,0.05,-0.03
10638,0.02,0.05,-0.03
10661,0.02,0.05,-0.03
10685,0.01,0.04,-0.03
10710,0.02,0.05,-0.03
10733,0.01,0.04,-0.03
10757,0.00,0.04,-0.04
10781,0.00,0.04,-0.04
10805,0.01,0.05,-0.04
10828,0.00,0.05,-0.05
10853,0.00,0.05,-0.04
10876,0.01,0.05,-0.04
10901,0.01,0.05,-0.04
10925,0.00,0.05,-0.04
10948,0.01,0.04,-0.03
10973,0.01,0.07,-0.06
10996,0.01,0.06,-0.05
11020,0.00,0.05,-0.05
11044,0.01,0.05,-0.04
11068,0.01,0.05,-0.04
11091,0.00,0.04,-0.04
11116,0.00,0.05,-0.04
11140,0.01,0.05,-0.04
11163,0.01,0.06,-0.04
11188,0.00,0.05,-0.05
11211,0.01,0.04,-0.03
11236,0.01,0.06,-0.05
11259,0.02,0.06,-0.04
11283,0.00,0.06,-0.06
11308,0.01,0.05,-0.04
11331,0.02,0.06,-0.04
11355,0.02,0.05,-0.03
11379,0.00,0.05,-0.05
11403,0.00,0.05,-0.05
11426,0.01,0.06,-0.04
11451,0.00,0.04,-0.04
11474,0.00,0.05,-0.05
11498,0.00,0.05,-0.04
11523,0.01,0.06,-0.05
11546,0.01,0.04,-0.03
11571,0.01,0.05,-0.03
11594,0.02,0.06,-0.04
11618,0.01,0.05,-0.04
11642,0.01,0.05,-0.04
11666,0.02,0.06,-0.04
11689,0.01,0.05,-0.03
11714,0.01,0.05,-0.04
11738,0.00,0.05,-0.05
11761,0.02,0.05,-0.03
11786,0.02,0.05,-0.03
11809,0.00,0.05,-0.05
11834,0.01,0.05,-0.04
11857,0.02,0.05,-0.03
11881,0.01,0.06,-0.05
11906,0.01,0.05,-0.04
11929,0.01,0.05,-0.04
11953,0.01,0.06,-0.05
11977,0.00,0.04,-0.04
12001,0.00,0.05,-0.05
12024,0.01,0.05,-0.04
12049,0.02,0.06,-0.04
12072,0.01,0.04,-0.03
12096,0.01,0.05,-0.04
12121,0.01,0.06,-0.05
12144,0.00,0.04,-0.04
12169,0.00,0.05,-0.05
12192,0.02,0.05,-0.03
12216,0.01,0.05,-0.04
12240,0.00,0.05,-0.05
12264,0.00,0.05,-0.05
12288,0.02,0.06,-0.04
12312,0.02,0.05,-0.03
12336,0.01,0.04,-0.03
12359,0.01,0.05,-0.04
12384,0.01,0.06,-0.05
12407,0.01,0.05,-0.04
12432,0.01,0.05,-0.04
12455,0.02,0.05,-0.03
12479,0.02,0.06,-0.04
12504,0.00,0.05,-0.05
12527,0.00,0.05,-0.05
12551,0.01,0.05,-0.04
