1, 0.15, 0.15, 0.00
2, 0.16, 0.14, 0.02
4, 0.14, 0.14, -0.00
20, 0.15, 0.15, 0.00
44, 0.15, 0.14, 0.01
66, 0.15, 0.14, 0.01
89, 0.15, 0.15, -0.00
113, 0.15, 0.14, 0.01
137, 0.15, 0.15, 0.00
160, 0.15, 0.15, 0.00
185, 0.14, 0.15, -0.01
209, 0.14, 0.15, -0.00
234, 0.13, 0.14, -0.01
260, 0.15, 0.15, 0.00
283, 0.14, 0.14, 0.00
308, 0.15, 0.15, 0.00
331, 0.14, 0.15, -0.00
356, 0.14, 0.14, 0.00
380, 0.15, 0.14, 0.00
404, 0.14, 0.15, -0.00
429, 0.15, 0.14, 0.01
453, 0.15, 0.15, 0.00
477, 0.14, 0.15, -0.01
501, 0.14, 0.15, -0.01
527, 0.15, 0.15, -0.00
551, 0.15, 0.14, 0.01
576, 0.15, 0.14, 0.00
600, 0.15, 0.14, 0.00
623, 0.14, 0.14, 0.00
648, 0.14, 0.14, 0.00
671, 0.13, 0.15, -0.01
696, 0.15, 0.15, 0.00
720, 0.15, 0.15, 0.00
744, 0.15, 0.14, 0.00
768, 0.16, 0.15, 0.01
792, 0.15, 0.15, 0.00
816, 0.14, 0.14, -0.00
841, 0.13, 0.14, -0.01
866, 0.02, 0.06, -0.04
890, 0.13, 0.14, -0.01
916, 0.14, 0.14, -0.00
941, 0.13, 0.14, -0.01
965, 0.13, 0.14, -0.01
991, 0.15, 0.14, 0.01
1014, 0.14, 0.14, 0.00
1040, 0.01, 0.05, -0.04
1065, 0.03, 0.06, -0.02
1091, 0.09, 0.11, -0.01
1118, 0.01, 0.05, -0.04
1143, 0.03, 0.06, -0.02
1170, 0.02, 0.04, -0.02
1196, 0.03, 0.04, -0.01
1221, 0.03, 0.05, -0.01
1248, 0.03, 0.05, -0.02
1273, 0.03, 0.06, -0.03
1299, 0.02, 0.05, -0.03
1326, 0.02, 0.05, -0.02
1351, 0.04, 0.05, -0.01
1378, 0.02, 0.05, -0.03
1403, 0.04, 0.05, -0.01
1429, 0.04, 0.06, -0.02
1456, 0.04, 0.05, -0.01
1481, 0.05, 0.06, -0.01
1508, 0.03, 0.05, -0.01
1533, 0.03, 0.05, -0.02
1559, 0.03, 0.05, -0.02
1586, 0.03, 0.06, -0.03
1611, 0.03, 0.06, -0.03
1638, 0.03, 0.06, -0.03
1664, 0.03, 0.05, -0.01
1689, 0.04, 0.06, -0.02
1716, 0.04, 0.06, -0.02
1741, 0.04, 0.06, -0.02
1767, 0.04, 0.06, -0.02
1794, 0.03, 0.06, -0.03
1819, 0.03, 0.05, -0.02
1846, 0.04, 0.05, -0.01
1871, 0.02, 0.07, -0.04
1897, 0.03, 0.05, -0.02
1924, 0.03, 0.05, -0.02
1949, 0.03, 0.06, -0.03
1976, 0.04, 0.05, -0.00
2001, 0.02, 0.07, -0.04
2027, 0.04, 0.06, -0.02
2054, 0.03, 0.05, -0.02
2079, 0.02, 0.06, -0.03
2106, 0.04, 0.05, -0.01
2131, 0.03, 0.06, -0.03
2157, 0.04, 0.06, -0.02
2184, 0.05, 0.06, -0.01
2209, 0.04, 0.06, -0.02
2236, 0.03, 0.05, -0.02
2262, 0.03, 0.05, -0.02
2287, 0.03, 0.05, -0.02
2314, 0.03, 0.06, -0.03
2339, 0.03, 0.06, -0.03
2365, 0.03, 0.05, -0.02
2392, 0.04, 0.05, -0.01
2417, 0.03, 0.05, -0.01
2444, 0.04, 0.06, -0.02
2469, 0.04, 0.06, -0.02
2495, 0.03, 0.06, -0.02
2522, 0.04, 0.06, -0.01
2547, 0.04, 0.06, -0.02
2574, 0.03, 0.06, -0.02
2599, 0.05, 0.06, -0.01
2625, 0.03, 0.06, -0.03
2652, 0.04, 0.05, -0.01
2677, 0.03, 0.06, -0.03
2704, 0.03, 0.07, -0.03
2729, 0.04, 0.06, -0.02
2755, 0.03, 0.06, -0.03
2782, 0.03, 0.06, -0.03
2807, 0.04, 0.06, -0.02
2834, 0.03, 0.07, -0.03
2860, 0.04, 0.06, -0.02
2885, 0.03, 0.06, -0.03
2912, 0.03, 0.06, -0.03
2937, 0.05, 0.06, -0.01
2963, 0.04, 0.06, -0.02
2990, 0.04, 0.05, -0.01
3015, 0.04, 0.05, -0.01
3042, 0.03, 0.06, -0.02
3067, 0.04, 0.06, -0.02
3093, 0.04, 0.06, -0.02
3120, 0.03, 0.06, -0.03
3145, 0.04, 0.07, -0.02
3172, 0.03, 0.06, -0.03
3197, 0.03, 0.06, -0.03
3223, 0.03, 0.05, -0.02
3250, 0.03, 0.05, -0.02
3275, 0.04, 0.06, -0.02
3302, 0.04, 0.06, -0.02
3328, 0.03, 0.06, -0.02
3353, 0.04, 0.06, -0.01
3380, 0.04, 0.06, -0.02
3405, 0.03, 0.06, -0.03
3431, 0.04, 0.06, -0.02
3458, 0.03, 0.06, -0.03
3483, 0.04, 0.06, -0.02
3510, 0.04, 0.05, -0.01
3535, 0.03, 0.06, -0.03
3561, 0.04, 0.06, -0.01
3588, 0.02, 0.06, -0.04
3613, 0.04, 0.06, -0.02
3640, 0.03, 0.05, -0.02
3665, 0.03, 0.05, -0.02
3691, 0.05, 0.06, -0.01
3718, 0.05, 0.05, -0.00
3743, 0.05, 0.06, -0.01
3770, 0.04, 0.05, -0.01
3795, 0.03, 0.05, -0.02
3821, 0.04, 0.06, -0.01
3848, 0.05, 0.06, -0.01
3873, 0.03, 0.05, -0.02
3900, 0.04, 0.06, -0.02
3926, 0.04, 0.06, -0.01
3951, 0.04, 0.06, -0.02
3978, 0.04, 0.06, -0.01
4003, 0.04, 0.05, -0.01
4029, 0.04, 0.06, -0.02
4056, 0.04, 0.05, -0.01
4081, 0.03, 0.06, -0.03
4108, 0.04, 0.05, -0.01
4133, 0.04, 0.06, -0.02
4159, 0.03, 0.06, -0.03
4186, 0.03, 0.05, -0.02
4211, 0.07, 0.06, 0.01
4237, 0.04, 0.05, -0.01
4262, 0.04, 0.05, -0.01
4288, 0.04, 0.06, -0.02
4315, 0.04, 0.06, -0.02
4340, 0.04, 0.05, -0.01
4367, 0.03, 0.06, -0.03
4392, 0.03, 0.06, -0.02
4418, 0.04, 0.06, -0.02
4445, 0.03, 0.05, -0.02
4470, 0.05, 0.07, -0.02
4496, 0.03, 0.07, -0.03
4523, 0.03, 0.05, -0.02
4548, 0.03, 0.06, -0.02
4575, 0.02, 0.06, -0.04
4600, 0.04, 0.06, -0.01
4626, 0.04, 0.06, -0.02
4653, 0.03, 0.05, -0.02
4678, 0.04, 0.06, -0.01
4705, 0.03, 0.06, -0.02
4730, 0.04, 0.06, -0.02
4756, 0.04, 0.06, -0.02
4783, 0.03, 0.06, -0.03
4808, 0.04, 0.06, -0.02
4835, 0.04, 0.06, -0.01
4860, 0.03, 0.05, -0.02
4886, 0.04, 0.06, -0.02
4913, 0.03, 0.05, -0.02
4938, 0.03, 0.05, -0.02
4965, 0.03, 0.06, -0.02
4990, 0.03, 0.06, -0.03
5016, 0.04, 0.06, -0.02
5043, 0.03, 0.06, -0.02
5068, 0.03, 0.06, -0.02
5094, 0.05, 0.06, -0.01
5121, 0.03, 0.06, -0.02
5146, 0.03, 0.06, -0.02
5173, 0.04, 0.06, -0.02
5198, 0.03, 0.06, -0.03
5224, 0.04, 0.06, -0.02
5251, 0.05, 0.06, -0.01
5276, 0.03, 0.06, -0.03
5303, 0.03, 0.06, -0.03
5328, 0.03, 0.06, -0.03
5354, 0.04, 0.05, -0.01
5381, 0.05, 0.06, -0.01
5406, 0.03, 0.06, -0.02
5433, 0.04, 0.06, -0.01
5458, 0.04, 0.05, -0.01
5484, 0.03, 0.06, -0.03
5511, 0.04, 0.05, -0.00
5536, 0.04, 0.05, -0.01
5563, 0.05, 0.06, -0.01
5588, 0.04, 0.06, -0.02
5614, 0.03, 0.05, -0.02
5641, 0.04, 0.05, -0.01
5666, 0.03, 0.05, -0.02
5692, 0.02, 0.06, -0.04
5719, 0.04, 0.06, -0.02
5744, 0.03, 0.05, -0.02
5771, 0.03, 0.06, -0.02
5796, 0.05, 0.07, -0.02
5822, 0.03, 0.05, -0.02
5849, 0.04, 0.06, -0.02
5874, 0.04, 0.05, -0.01
5901, 0.03, 0.06, -0.03
5926, 0.04, 0.06, -0.02
