0, 0.15, 0.15, 0.00
1, 0.14, 0.15, -0.00
2, 0.14, 0.14, 0.00
4, 0.13, 0.14, -0.01
21, 0.14, 0.15, -0.01
46, 0.13, 0.14, -0.01
69, 0.15, 0.14, 0.00
92, 0.15, 0.15, 0.00
115, 0.14, 0.15, -0.00
140, 0.14, 0.14, 0.00
163, 0.14, 0.15, -0.01
189, 0.14, 0.15, -0.00
214, 0.15, 0.15, 0.00
238, 0.14, 0.14, 0.00
262, 0.13, 0.14, -0.01
286, 0.15, 0.14, 0.00
311, 0.15, 0.15, 0.00
334, 0.15, 0.15, 0.00
358, 0.15, 0.15, 0.00
382, 0.14, 0.14, -0.00
407, 0.14, 0.14, 0.00
431, 0.14, 0.15, -0.00
456, 0.03, 0.06, -0.03
481, 0.02, 0.04, -0.02
506, 0.03, 0.05, -0.02
531, 0.03, 0.05, -0.02
556, 0.15, 0.13, 0.01
580, 0.15, 0.14, 0.01
604, 0.15, 0.13, 0.01
627, 0.13, 0.13, 0.00
652, 0.13, 0.14, -0.01
676, 0.14, 0.14, 0.00
700, 0.14, 0.14, 0.00
724, 0.14, 0.14, 0.00
748, 0.15, 0.15, 0.00
773, 0.14, 0.14, 0.00
796, 0.01, 0.05, -0.04
821, 0.02, 0.05, -0.03
846, 0.03, 0.05, -0.02
871, 0.04, 0.06, -0.01
896, 0.04, 0.05, -0.01
921, 0.02, 0.05, -0.03
946, 0.03, 0.06, -0.02
971, 0.05, 0.06, -0.01
996, 0.03, 0.05, -0.02
1020, 0.03, 0.05, -0.02
1047, 0.05, 0.05, 0.00
1072, 0.03, 0.06, -0.03
1097, 0.03, 0.05, -0.02
1124, 0.04, 0.06, -0.02
1149, 0.04, 0.06, -0.02
1176, 0.04, 0.06, -0.02
1202, 0.04, 0.06, -0.02
1227, 0.03, 0.06, -0.03
1254, 0.04, 0.06, -0.02
1280, 0.04, 0.05, -0.01
1306, 0.03, 0.07, -0.03
1332, 0.06, 0.05, 0.00
1356, 0.02, 0.06, -0.04
1383, 0.04, 0.06, -0.02
1409, 0.04, 0.06, -0.02
1434, 0.04, 0.06, -0.02
1461, 0.04, 0.06, -0.01
1486, 0.03, 0.06, -0.02
1513, 0.04, 0.06, -0.02
1539, 0.05, 0.05, -0.00
1564, 0.05, 0.06, -0.01
1591, 0.05, 0.07, -0.02
1616, 0.03, 0.06, -0.02
1643, 0.02, 0.06, -0.04
1669, 0.04, 0.05, -0.01
1694, 0.03, 0.06, -0.03
1721, 0.03, 0.05, -0.02
1746, 0.04, 0.06, -0.01
1773, 0.03, 0.06, -0.02
1799, 0.03, 0.05, -0.02
1824, 0.04, 0.06, -0.02
1851, 0.04, 0.07, -0.03
1876, 0.05, 0.06, -0.01
1903, 0.04, 0.06, -0.02
1929, 0.04, 0.06, -0.02
1954, 0.05, 0.05, -0.00
1981, 0.03, 0.05, -0.02
2007, 0.05, 0.06, -0.01
2032, 0.03, 0.05, -0.02
2059, 0.05, 0.07, -0.02
2084, 0.04, 0.05, -0.01
2111, 0.04, 0.06, -0.02
2137, 0.04, 0.06, -0.01
2162, 0.04, 0.05, -0.01
2189, 0.03, 0.06, -0.02
