time, tp_a, tp_b, diff
20373,0.0,0.05,-0.04
20397,0.01,0.05,-0.03
20421,0.01,0.05,-0.03
20445,0.01,0.06,-0.05
20468,0.01,0.04,-0.03
20493,0.01,0.04,-0.03
20516,0.0,0.05,-0.05
20540,0.0,0.04,-0.04
20564,0.0,0.05,-0.05
20588,0.0,0.03,-0.03
20612,0.02,0.06,-0.04
20636,0.01,0.15,-0.13
20660,0.01,0.14,-0.12
20683,0.02,0.08,-0.06
20708,0.02,0.06,-0.04
20731,0.01,0.07,-0.05
20756,0.01,0.15,-0.13
20780,0.02,0.17,-0.15
20803,0.02,0.11,-0.09
20828,0.0,0.08,-0.07
20851,0.01,0.08,-0.07
20875,0.0,0.12,-0.12
20899,0.0,0.17,-0.17
20923,0.01,0.11,-0.1
20946,0.0,0.07,-0.07
20971,0.01,0.07,-0.06
20995,0.01,0.13,-0.12
21019,0.0,0.16,-0.15
21043,0.0,0.12,-0.12
21066,0.01,0.07,-0.06
21091,0.0,0.09,-0.08
21114,0.01,0.14,-0.12
21138,0.01,0.06,-0.05
21163,0.01,0.05,-0.04
21186,0.0,0.04,-0.04
21210,0.01,0.07,-0.05
21234,0.01,0.12,-0.11
21258,0.0,0.16,-0.16
21281,0.0,0.13,-0.13
21306,0.02,0.09,-0.07
21329,0.02,0.09,-0.07
21354,0.01,0.1,-0.09
21378,0.01,0.15,-0.14
21401,0.01,0.14,-0.13
21426,0.01,0.12,-0.11
21449,0.0,0.07,-0.07
21473,0.01,0.12,-0.1
21497,0.02,0.18,-0.16
21521,0.01,0.16,-0.14
21544,0.01,0.1,-0.08
21569,0.01,0.1,-0.09
21593,0.01,0.14,-0.12
21616,0.02,0.17,-0.15
21641,0.01,0.16,-0.15
21664,0.02,0.13,-0.11
21689,0.02,0.1,-0.08
21712,0.01,0.13,-0.12
21736,0.01,0.18,-0.16
21761,0.01,0.18,-0.16
21784,0.01,0.12,-0.1
21808,0.0,0.11,-0.11
21832,0.01,0.13,-0.12
21856,0.02,0.16,-0.14
21879,0.01,0.19,-0.18
21904,0.01,0.13,-0.12
21927,0.02,0.11,-0.09
21952,0.01,0.12,-0.11
21976,0.0,0.17,-0.17
21999,0.01,0.19,-0.18
22024,0.01,0.15,-0.13
22047,0.01,0.08,-0.07
22071,0.0,0.11,-0.11
22095,0.02,0.15,-0.13
22119,0.02,0.2,-0.18
22142,0.0,0.14,-0.13
22167,0.01,0.08,-0.07
22191,0.0,0.11,-0.1
22214,0.0,0.14,-0.14
22239,0.01,0.18,-0.17
22262,0.01,0.15,-0.14
22287,0.02,0.11,-0.09
22310,0.0,0.08,-0.08
22334,0.0,0.13,-0.13
22359,0.03,0.17,-0.14
22382,0.02,0.15,-0.13
22406,0.01,0.11,-0.1
22430,0.01,0.09,-0.08
22454,0.01,0.12,-0.1
22477,0.0,0.19,-0.19
22502,0.02,0.16,-0.14
22525,0.01,0.14,-0.12
22550,0.01,0.1,-0.08
22574,0.01,0.15,-0.14
22597,0.03,0.2,-0.16
22622,0.03,0.18,-0.15
22645,0.01,0.11,-0.1
22669,0.0,0.1,-0.09
22693,0.01,0.13,-0.12
22717,0.03,0.17,-0.14
22740,0.02,0.2,-0.18
22765,0.02,0.14,-0.12
22789,0.01,0.11,-0.1
22812,0.02,0.12,-0.1
22837,0.01,0.16,-0.15
22860,0.01,0.15,-0.14
22885,0.01,0.15,-0.13
22908,0.02,0.1,-0.08
22932,0.01,0.12,-0.11
22957,0.0,0.17,-0.17
22980,0.01,0.18,-0.17
23004,0.0,0.15,-0.15
23028,0.0,0.09,-0.09
23052,0.0,0.11,-0.11
23075,0.0,0.18,-0.17
23100,0.01,0.2,-0.19
23123,0.01,0.15,-0.14
23147,0.01,0.13,-0.11
23172,0.01,0.08,-0.07
23195,0.01,0.13,-0.11
23220,0.01,0.17,-0.16
23243,0.02,0.18,-0.16
23267,0.02,0.14,-0.12
23291,0.0,0.11,-0.1
23315,0.01,0.15,-0.14
23339,0.01,0.19,-0.17
23363,0.01,0.18,-0.17
23387,0.01,0.14,-0.12
23410,0.0,0.09,-0.09
23435,0.01,0.12,-0.11
23458,0.01,0.19,-0.18
23483,0.01,0.19,-0.18
23506,0.02,0.14,-0.12
23530,0.0,0.1,-0.1
23555,0.0,0.15,-0.14
23578,0.01,0.19,-0.18
23602,0.02,0.2,-0.18
23626,0.0,0.13,-0.13
23650,0.0,0.13,-0.12
23673,0.02,0.13,-0.11
23698,0.01,0.17,-0.16
23721,0.01,0.17,-0.16
23745,0.0,0.15,-0.15
23770,0.01,0.12,-0.11
23793,0.0,0.13,-0.13
23818,0.0,0.18,-0.17
23841,0.01,0.19,-0.18
23865,0.01,0.15,-0.14
23889,0.0,0.12,-0.12
23913,0.01,0.14,-0.13
23937,0.01,0.19,-0.18
23961,0.01,0.22,-0.2
23985,0.01,0.14,-0.13
24008,0.0,0.1,-0.1
24033,0.01,0.14,-0.12
24056,0.01,0.17,-0.15
24081,0.01,0.2,-0.19
24104,0.01,0.17,-0.15
24128,0.02,0.13,-0.11
24153,0.0,0.12,-0.12
24176,0.01,0.14,-0.12
24200,0.01,0.18,-0.16
24224,0.02,0.15,-0.13
24248,0.01,0.15,-0.14
24271,0.01,0.1,-0.09
24296,0.0,0.12,-0.12
24320,0.02,0.2,-0.18
24343,0.01,0.17,-0.16
24368,0.02,0.11,-0.09
24391,0.0,0.1,-0.09
24416,0.01,0.14,-0.13
24439,0.02,0.21,-0.19
24463,0.01,0.18,-0.17
24487,0.01,0.12,-0.11
24511,0.01,0.09,-0.08
24535,0.01,0.13,-0.12
24559,0.0,0.18,-0.18
24583,0.01,0.2,-0.19
24606,0.01,0.15,-0.14
24631,0.03,0.13,-0.1
24654,0.01,0.12,-0.11
24678,0.01,0.21,-0.2
24702,0.0,0.17,-0.17
24726,0.01,0.17,-0.16
24751,0.02,0.13,-0.11
24774,0.0,0.12,-0.12
24798,0.03,0.18,-0.15
24822,0.01,0.2,-0.18
24846,0.01,0.16,-0.14
24869,0.0,0.1,-0.1
24894,0.02,0.13,-0.11
24918,0.02,0.17,-0.15
24941,0.02,0.19,-0.17
24966,0.01,0.15,-0.14
24989,0.01,0.11,-0.1
25014,0.01,0.12,-0.11
25037,0.0,0.17,-0.17
25061,0.02,0.18,-0.15
25085,0.02,0.19,-0.17
25109,0.01,0.14,-0.13
25133,0.02,0.12,-0.1
25157,0.03,0.17,-0.14
25181,0.01,0.2,-0.19
25204,0.01,0.17,-0.16
25229,0.02,0.14,-0.12
25252,0.02,0.12,-0.1
25276,0.02,0.16,-0.14
25300,0.01,0.19,-0.17
25324,0.01,0.18,-0.17
25349,0.01,0.15,-0.14
25372,0.01,0.12,-0.1
25396,0.01,0.16,-0.15
25420,0.02,0.2,-0.18
25444,0.02,0.18,-0.16
25467,0.01,0.13,-0.12
25492,0.01,0.13,-0.12
25516,0.02,0.15,-0.13
25539,0.0,0.2,-0.19
25564,0.02,0.21,-0.19
25587,0.0,0.16,-0.16
25612,0.01,0.13,-0.12
25635,0.02,0.13,-0.11
25659,0.01,0.17,-0.16
25683,0.02,0.21,-0.19
25707,0.01,0.16,-0.15
25731,0.0,0.12,-0.12
25755,0.0,0.11,-0.11
25779,0.01,0.21,-0.2
25802,0.02,0.2,-0.18
25827,0.01,0.15,-0.13
25850,0.01,0.11,-0.1
25874,0.01,0.14,-0.12
25899,0.02,0.18,-0.16
25922,0.0,0.22,-0.22
25947,0.01,0.16,-0.15
25970,0.02,0.14,-0.12
25994,0.02,0.09,-0.07
26018,0.0,0.16,-0.15
26042,0.01,0.19,-0.17
26065,0.02,0.18,-0.16
26090,0.0,0.13,-0.13
26114,0.0,0.16,-0.15
26137,0.02,0.17,-0.15
26162,0.03,0.18,-0.15
26185,0.0,0.17,-0.17
26209,0.01,0.14,-0.13
26233,0.02,0.13,-0.11
26257,0.01,0.16,-0.15
26281,0.02,0.22,-0.19
26305,0.01,0.19,-0.18
26329,0.01,0.13,-0.12
26353,0.01,0.12,-0.11
26377,0.0,0.16,-0.16
26400,0.02,0.2,-0.18
26425,0.0,0.18,-0.17
26448,0.0,0.14,-0.14
26472,0.01,0.13,-0.12
26497,0.01,0.13,-0.11
26520,0.02,0.17,-0.15
26545,0.01,0.19,-0.18
26568,0.01,0.14,-0.12
26592,0.02,0.12,-0.1
26616,0.0,0.13,-0.13
26640,0.01,0.18,-0.16
26663,0.02,0.17,-0.15
26688,0.02,0.15,-0.13
26712,0.01,0.08,-0.06
26735,0.02,0.11,-0.08
26760,0.0,0.18,-0.18
26783,0.0,0.06,-0.06
26807,0.0,0.04,-0.04
26831,0.02,0.04,-0.02
26855,0.01,0.05,-0.03
26880,0.0,0.04,-0.04
26903,0.0,0.04,-0.04
26927,0.01,0.05,-0.04
26951,0.01,0.06,-0.04
26975,0.0,0.04,-0.04
26998,0.0,0.05,-0.05
27023,0.02,0.06,-0.04
27046,0.01,0.05,-0.04
27070,0.01,0.05,-0.04
27095,0.01,0.05,-0.03
27118,0.02,0.04,-0.02
27143,0.0,0.05,-0.04
27166,0.01,0.05,-0.04
27190,0.01,0.06,-0.05
27214,0.02,0.06,-0.04
27238,0.0,0.06,-0.05
27261,0.01,0.05,-0.03
27286,0.02,0.05,-0.03
27310,0.01,0.05,-0.04
27333,0.0,0.05,-0.05
27358,0.02,0.05,-0.03
27381,0.02,0.06,-0.04
27405,0.01,0.05,-0.04
27429,0.01,0.05,-0.04
27453,0.02,0.05,-0.03
27478,0.02,0.06,-0.04
27501,0.0,0.05,-0.05
27525,0.01,0.05,-0.04
27549,0.02,0.05,-0.03
27573,0.0,0.04,-0.04
27596,0.01,0.05,-0.04
27621,0.01,0.05,-0.03
27644,0.01,0.05,-0.03
27668,0.01,0.05,-0.04
27693,0.01,0.05,-0.04
27716,0.01,0.06,-0.05
27740,0.01,0.06,-0.05
27764,0.0,0.05,-0.05
27788,0.01,0.04,-0.02
27812,0.0,0.05,-0.05
27836,0.0,0.04,-0.04
27859,0.0,0.05,-0.05
27884,0.01,0.06,-0.04
27908,0.01,0.05,-0.04
27931,0.01,0.05,-0.04
27956,0.01,0.04,-0.03
27979,0.0,0.06,-0.05
28003,0.01,0.04,-0.03
28027,0.0,0.04,-0.03
28051,0.01,0.05,-0.04
28076,0.0,0.05,-0.05
28099,0.0,0.04,-0.04
28123,0.0,0.05,-0.05
28147,0.01,0.06,-0.04
28171,0.02,0.05,-0.03
28194,0.0,0.05,-0.05
28219,0.01,0.05,-0.04
28242,0.02,0.05,-0.03
28266,0.02,0.04,-0.02
28291,0.01,0.05,-0.03
28314,0.0,0.04,-0.04
28338,0.0,0.06,-0.05
28362,0.01,0.05,-0.03
28386,0.0,0.05,-0.05
28410,0.0,0.06,-0.05
28434,0.0,0.04,-0.04
28457,0.0,0.06,-0.06
28482,0.01,0.06,-0.05
28506,0.01,0.06,-0.05
28529,0.01,0.05,-0.04
28554,0.0,0.04,-0.03
28577,0.0,0.04,-0.03
28601,0.02,0.06,-0.04
28625,0.0,0.04,-0.04
28649,0.01,0.09,-0.08
28674,0.02,0.05,-0.03
28697,0.01,0.08,-0.07
28721,0.0,0.14,-0.14
28745,0.02,0.17,-0.15
28769,0.01,0.1,-0.09
28792,0.02,0.1,-0.08
28817,0.01,0.08,-0.07
28840,0.01,0.14,-0.13
28864,0.03,0.15,-0.12
28889,0.02,0.13,-0.11
28912,0.0,0.1,-0.09
28936,0.02,0.1,-0.08
28960,0.01,0.12,-0.11
28984,0.01,0.16,-0.14
29008,0.01,0.13,-0.12
29032,0.01,0.11,-0.09
29056,0.01,0.06,-0.04
29080,0.01,0.12,-0.11
29104,0.01,0.19,-0.18
29127,0.01,0.15,-0.14
29152,0.01,0.11,-0.09
29175,0.01,0.1,-0.09
29199,0.01,0.14,-0.12
29223,0.03,0.17,-0.14
29247,0.01,0.16,-0.15
29271,0.0,0.11,-0.11
29295,0.01,0.11,-0.1
29319,0.0,0.11,-0.1
29343,0.0,0.16,-0.16
29367,0.0,0.15,-0.15
29390,0.02,0.14,-0.12
29415,0.01,0.1,-0.08
29438,0.01,0.12,-0.11
29462,0.01,0.15,-0.13
29487,0.0,0.21,-0.2
29510,0.01,0.05,-0.04
29534,0.0,0.05,-0.05
29558,0.01,0.05,-0.04
29582,0.02,0.06,-0.04
29606,0.01,0.04,-0.03
29630,0.0,0.04,-0.04
29654,0.01,0.05,-0.04
29678,0.0,0.04,-0.04
29702,0.0,0.04,-0.04
29725,0.02,0.05,-0.03
29750,0.0,0.06,-0.05
29773,0.01,0.04,-0.03
29797,0.01,0.05,-0.04
29821,0.02,0.1,-0.08
29845,0.01,0.13,-0.12
29869,0.0,0.12,-0.12
29893,0.01,0.1,-0.09
29917,0.01,0.05,-0.04
29941,0.01,0.04,-0.03
29965,0.01,0.04,-0.03
29988,0.01,0.04,-0.03
30013,0.01,0.04,-0.03
30036,0.0,0.05,-0.05
30060,0.0,0.04,-0.04
30085,0.01,0.05,-0.04
30108,0.01,0.04,-0.03
30132,0.0,0.03,-0.03
30156,0.01,0.04,-0.02
30180,0.01,0.06,-0.05
30204,0.0,0.05,-0.04
30228,0.0,0.05,-0.04
30252,0.0,0.05,-0.05
30276,0.0,0.04,-0.04
30300,0.01,0.04,-0.03
30323,0.0,0.04,-0.04
30348,0.0,0.05,-0.05
30371,0.0,0.05,-0.05
30395,0.0,0.05,-0.04
30419,0.0,0.08,-0.07
30443,0.02,0.14,-0.12
30467,0.01,0.21,-0.19
30491,0.01,0.16,-0.14
30515,0.01,0.06,-0.05
30539,0.0,0.08,-0.07
30563,0.0,0.17,-0.16
30586,0.01,0.19,-0.18
30611,0.02,0.13,-0.11
30635,0.01,0.08,-0.07
30658,0.0,0.11,-0.1
30683,0.01,0.17,-0.16
30706,0.02,0.21,-0.19
30730,0.01,0.15,-0.14
30754,0.01,0.11,-0.1
30778,0.02,0.12,-0.1
30801,0.02,0.14,-0.12
30826,0.01,0.17,-0.16
30850,0.01,0.15,-0.14
30874,0.02,0.12,-0.1
30898,0.0,0.11,-0.11
30921,0.01,0.13,-0.12
30946,0.01,0.18,-0.17
30969,0.01,0.17,-0.16
30993,0.02,0.13,-0.11
31017,0.01,0.1,-0.09
31041,0.02,0.16,-0.14
31065,0.02,0.2,-0.18
31089,0.01,0.17,-0.15
31113,0.0,0.13,-0.13
31137,0.02,0.11,-0.09
31161,0.01,0.14,-0.13
31184,0.01,0.18,-0.17
31209,0.0,0.18,-0.18
31233,0.01,0.15,-0.13
31256,0.01,0.14,-0.13
31281,0.01,0.13,-0.12
31304,0.01,0.17,-0.16
31328,0.02,0.21,-0.19
31352,0.01,0.16,-0.14
31376,0.01,0.11,-0.1
31399,0.03,0.15,-0.12
31424,0.0,0.18,-0.18
31448,0.01,0.18,-0.17
31472,0.01,0.16,-0.14
31496,0.01,0.11,-0.1
31519,0.01,0.11,-0.1
31544,0.03,0.16,-0.13
31567,0.01,0.17,-0.16
31591,0.02,0.13,-0.11
31616,0.0,0.08,-0.08
31639,0.0,0.12,-0.12
31663,0.01,0.19,-0.18
31687,0.02,0.2,-0.18
31711,0.01,0.16,-0.15
31735,0.01,0.11,-0.1
31759,0.02,0.1,-0.08
31782,0.01,0.15,-0.13
31807,0.01,0.18,-0.17
31831,0.02,0.17,-0.14
31854,0.02,0.13,-0.11
31879,0.0,0.14,-0.14
31902,0.01,0.14,-0.13
31926,0.01,0.22,-0.21
31950,0.02,0.19,-0.17
31974,0.0,0.12,-0.11
31997,0.01,0.11,-0.1
32022,0.0,0.15,-0.14
32046,0.02,0.22,-0.2
32070,0.01,0.18,-0.17
32094,0.0,0.12,-0.12
32117,0.01,0.1,-0.09
32142,0.02,0.13,-0.11
32165,0.01,0.21,-0.19
32189,0.01,0.22,-0.2
32214,0.02,0.16,-0.14
32237,0.0,0.12,-0.12
32261,0.0,0.14,-0.14
32285,0.03,0.19,-0.16
32309,0.01,0.22,-0.21
32332,0.0,0.16,-0.16
32357,0.01,0.13,-0.12
32380,0.01,0.14,-0.13
32405,0.02,0.19,-0.17
32429,0.01,0.2,-0.19
32452,0.01,0.17,-0.15
32477,0.02,0.08,-0.06
32500,0.0,0.12,-0.11
32524,0.01,0.19,-0.17
32548,0.02,0.22,-0.2
32572,0.0,0.16,-0.16
32595,0.0,0.11,-0.11
32620,0.02,0.13,-0.11
32644,0.02,0.19,-0.17
32668,0.01,0.22,-0.22
32692,0.01,0.18,-0.16
32715,0.02,0.13,-0.11
32740,0.02,0.12,-0.1
32763,0.01,0.16,-0.14
32787,0.01,0.19,-0.18
32812,0.02,0.18,-0.16
32835,0.02,0.14,-0.12
32859,0.01,0.11,-0.1
32883,0.0,0.17,-0.16
32907,0.01,0.22,-0.21
32930,0.0,0.19,-0.18
32955,0.01,0.13,-0.12
32978,0.01,0.09,-0.08
33003,0.02,0.15,-0.13
33027,0.02,0.22,-0.19
33050,0.01,0.18,-0.17
33075,0.02,0.15,-0.13
33098,0.01,0.1,-0.08
33122,0.01,0.14,-0.13
33146,0.01,0.19,-0.18
33170,0.02,0.22,-0.21
33193,0.0,0.15,-0.14
33218,0.02,0.11,-0.09
33242,0.01,0.14,-0.12
33266,0.01,0.2,-0.19
33290,0.01,0.2,-0.19
33313,0.01,0.16,-0.14
33338,0.02,0.1,-0.08
33361,0.02,0.14,-0.12
33385,0.0,0.17,-0.17
33410,0.01,0.2,-0.19
33433,0.03,0.18,-0.15
33457,0.01,0.13,-0.12
33481,0.01,0.14,-0.12
33505,0.01,0.17,-0.16
33528,0.02,0.22,-0.2
33553,0.0,0.15,-0.15
33576,0.0,0.12,-0.12
33601,0.01,0.14,-0.12
33625,0.02,0.2,-0.18
33648,0.03,0.19,-0.16
33673,0.01,0.17,-0.16
33696,0.03,0.15,-0.12
33720,0.01,0.11,-0.1
33744,0.01,0.16,-0.15
33768,0.01,0.17,-0.16
33792,0.02,0.17,-0.15
33816,0.01,0.17,-0.16
33840,0.01,0.12,-0.1
33863,0.01,0.14,-0.13
33888,0.02,0.22,-0.2
33911,0.0,0.18,-0.18
33936,0.01,0.13,-0.12
33959,0.01,0.12,-0.11
33983,0.01,0.15,-0.14
34008,0.01,0.22,-0.21
34031,0.02,0.19,-0.17
34055,0.02,0.15,-0.13
34079,0.01,0.12,-0.11
34103,0.02,0.14,-0.12
34126,0.01,0.21,-0.2
34151,0.01,0.2,-0.19
34174,0.01,0.16,-0.15
34199,0.01,0.15,-0.13
34223,0.02,0.13,-0.11
34246,0.01,0.17,-0.15
34271,0.01,0.17,-0.16
34294,0.01,0.16,-0.14
34318,0.01,0.11,-0.1
34342,0.01,0.13,-0.12
34366,0.02,0.17,-0.15
34390,0.01,0.07,-0.06
34414,0.01,0.06,-0.05
34438,0.0,0.05,-0.05
34461,0.0,0.07,-0.06
34486,0.01,0.06,-0.05
34509,0.01,0.06,-0.05
34534,0.0,0.04,-0.03
34557,0.01,0.06,-0.05
34581,0.02,0.04,-0.02
34606,0.0,0.05,-0.04
34629,0.01,0.05,-0.04
34653,0.01,0.06,-0.05
34677,0.02,0.06,-0.04
34701,0.01,0.05,-0.04
34724,0.02,0.06,-0.04
34749,0.01,0.06,-0.04
34772,0.0,0.05,-0.05
34797,0.01,0.04,-0.03
34821,0.0,0.07,-0.06
34844,0.0,0.06,-0.06
34869,0.0,0.06,-0.05
34892,0.01,0.04,-0.02
34916,0.0,0.05,-0.05
34940,0.01,0.05,-0.04
34964,0.01,0.05,-0.04
34988,0.01,0.05,-0.04
35012,0.0,0.07,-0.06
35036,0.02,0.06,-0.04
35059,0.0,0.05,-0.04
35084,0.01,0.05,-0.04
35107,0.02,0.06,-0.04
35132,0.01,0.05,-0.04
35155,0.0,0.06,-0.06
35179,0.0,0.07,-0.06
35204,0.02,0.05,-0.03
35227,0.0,0.05,-0.05
35251,0.0,0.07,-0.06
35275,0.02,0.06,-0.04
35299,0.01,0.05,-0.03
35322,0.0,0.05,-0.05
35347,0.01,0.06,-0.05
35371,0.0,0.06,-0.05
35394,0.0,0.05,-0.05
35419,0.01,0.05,-0.04
35442,0.01,0.05,-0.03
35467,0.02,0.06,-0.04
35490,0.0,0.06,-0.06
35514,0.0,0.06,-0.06
35538,0.01,0.05,-0.04
35562,0.0,0.06,-0.05
35586,0.01,0.05,-0.03
35610,0.02,0.06,-0.03
35634,0.02,0.05,-0.03
35657,0.02,0.04,-0.02
35682,0.0,0.05,-0.05
35705,0.01,0.06,-0.04
35730,0.0,0.05,-0.05
35753,0.01,0.05,-0.04
35777,0.03,0.05,-0.02
35802,0.01,0.06,-0.05
35825,0.0,0.05,-0.05
35849,0.01,0.05,-0.03
35873,0.0,0.05,-0.05
35897,0.0,0.05,-0.05
35920,0.01,0.06,-0.05
35945,0.0,0.06,-0.05
35969,0.01,0.06,-0.04
35992,0.02,0.06,-0.04
36017,0.0,0.04,-0.03
36040,0.01,0.05,-0.03
36065,0.01,0.06,-0.05
36088,0.0,0.05,-0.05
36112,0.01,0.05,-0.04
36136,0.01,0.05,-0.03
36160,0.01,0.06,-0.05
36184,0.01,0.04,-0.03
36208,0.0,0.05,-0.04
36232,0.02,0.06,-0.04
36255,0.02,0.06,-0.04
36280,0.0,0.05,-0.05
36303,0.01,0.05,-0.04
36328,0.02,0.05,-0.03
36352,0.02,0.04,-0.02
36375,0.0,0.05,-0.05
36400,0.01,0.04,-0.03
36423,0.01,0.05,-0.04
36447,0.0,0.05,-0.04
36471,0.01,0.05,-0.04
36495,0.01,0.06,-0.05
36518,0.01,0.06,-0.05
36543,0.0,0.04,-0.03
36567,0.01,0.05,-0.03
36590,0.02,0.06,-0.04
36615,0.0,0.06,-0.06
36638,0.01,0.04,-0.02
36663,0.02,0.04,-0.02
36686,0.01,0.05,-0.04
36710,0.01,0.04,-0.02
36734,0.0,0.04,-0.04
36758,0.02,0.06,-0.04
36782,0.0,0.05,-0.05
36806,0.0,0.04,-0.04
36830,0.01,0.05,-0.04
36853,0.02,0.06,-0.04
36878,0.0,0.06,-0.05
36901,0.01,0.05,-0.04
36925,0.02,0.04,-0.02
36950,0.01,0.06,-0.05
36973,0.0,0.05,-0.04
36998,0.01,0.05,-0.04
37021,0.02,0.06,-0.04
37045,0.01,0.04,-0.03
37069,0.01,0.05,-0.04
37093,0.01,0.04,-0.03
37116,0.01,0.05,-0.04
37141,0.0,0.04,-0.04
37165,0.0,0.06,-0.06
37188,0.01,0.05,-0.04
37213,0.01,0.05,-0.04
37236,0.01,0.05,-0.04
37261,0.0,0.04,-0.04
37284,0.01,0.06,-0.05
37308,0.02,0.06,-0.04
37332,0.01,0.05,-0.04
37356,0.0,0.05,-0.04
37380,0.0,0.06,-0.05
37404,0.0,0.05,-0.05
37428,0.01,0.04,-0.03
37451,0.01,0.04,-0.03
37476,0.0,0.04,-0.04
37499,0.0,0.04,-0.04
37523,0.01,0.04,-0.02
37548,0.01,0.06,-0.05
37571,0.01,0.06,-0.05
37596,0.01,0.04,-0.03
37619,0.0,0.05,-0.05
37643,0.01,0.06,-0.04
37667,0.0,0.05,-0.05
37691,0.0,0.05,-0.05
37714,0.01,0.06,-0.05
37739,0.0,0.05,-0.05
37763,0.01,0.04,-0.03
37786,0.01,0.04,-0.03
37811,0.01,0.05,-0.04
37834,0.02,0.04,-0.02
37859,0.0,0.06,-0.06
37882,0.0,0.05,-0.04
37906,0.01,0.05,-0.04
37931,0.0,0.06,-0.06
37954,0.0,0.04,-0.04
37978,0.01,0.06,-0.04
38002,0.0,0.05,-0.05
38026,0.0,0.06,-0.05
38049,0.01,0.05,-0.04
38074,0.01,0.06,-0.05
38097,0.01,0.06,-0.05
38121,0.01,0.04,-0.03
38146,0.01,0.04,-0.03
38169,0.02,0.04,-0.02
38194,0.02,0.06,-0.04
38217,0.0,0.03,-0.03
38241,0.0,0.04,-0.04
38265,0.01,0.03,-0.02
38289,0.0,0.03,-0.03
38312,0.01,0.05,-0.03
38337,0.01,0.06,-0.04
38361,0.0,0.04,-0.03
38384,0.01,0.05,-0.03
38409,0.01,0.05,-0.04
38432,0.01,0.04,-0.03
38456,0.0,0.04,-0.04
38480,0.0,0.04,-0.04
38504,0.01,0.05,-0.03
38529,0.0,0.06,-0.05
38552,0.01,0.04,-0.03
38576,0.0,0.04,-0.04
38600,0.0,0.05,-0.04
38624,0.01,0.05,-0.04
38647,0.0,0.04,-0.03
38672,0.01,0.04,-0.03
38695,0.0,0.04,-0.03
38719,0.01,0.04,-0.03
38744,0.0,0.04,-0.03
38767,0.01,0.03,-0.01
38792,0.0,0.06,-0.06
38815,0.0,0.04,-0.04
38839,0.0,0.05,-0.05
38863,0.0,0.05,-0.05
38887,0.01,0.04,-0.03
38910,0.01,0.05,-0.04
38935,0.0,0.03,-0.03
38959,0.01,0.04,-0.03
38982,0.0,0.04,-0.04
39007,0.0,0.05,-0.05
39030,0.0,0.05,-0.05
39054,0.02,0.04,-0.02
39078,0.0,0.04,-0.03
39102,0.01,0.03,-0.02
39127,0.02,0.05,-0.03
39150,0.01,0.05,-0.04
39174,0.0,0.04,-0.03
39198,0.01,0.04,-0.03
39222,0.0,0.05,-0.05
39245,0.01,0.04,-0.02
39270,0.01,0.03,-0.02
39293,0.01,0.04,-0.03
39317,0.01,0.05,-0.04
39342,0.0,0.05,-0.05
39365,0.0,0.04,-0.04
39390,0.01,0.06,-0.05
39413,0.02,0.06,-0.04
39437,0.0,0.05,-0.04
39461,0.01,0.03,-0.02
39485,0.01,0.04,-0.03
39508,0.02,0.04,-0.02
39533,0.01,0.04,-0.03
39557,0.0,0.03,-0.03
39580,0.0,0.03,-0.03
39605,0.0,0.05,-0.05
39628,0.01,0.05,-0.04
39652,0.03,0.04,-0.01
39676,0.01,0.04,-0.03
39700,0.01,0.04,-0.03
39725,0.0,0.03,-0.02
39748,0.01,0.05,-0.04
39772,0.01,0.05,-0.03
39796,0.0,0.04,-0.04
39820,0.01,0.03,-0.02
39843,0.01,0.04,-0.03
39868,0.01,0.05,-0.04
39891,0.01,0.04,-0.03
39915,0.0,0.06,-0.05
39940,0.0,0.05,-0.05
39963,0.0,0.05,-0.04
39987,0.01,0.05,-0.04
40011,0.01,0.05,-0.03
40035,0.01,0.04,-0.02
40059,0.0,0.04,-0.04
40083,0.01,0.05,-0.03
40107,0.01,0.05,-0.04
40131,0.0,0.05,-0.04
40155,0.0,0.04,-0.04
40178,0.02,0.05,-0.03
40203,0.01,0.04,-0.02
40226,0.0,0.04,-0.04
40250,0.0,0.05,-0.05
40274,0.0,0.05,-0.05
40298,0.0,0.05,-0.05
40323,0.0,0.05,-0.04
40346,0.0,0.06,-0.05
40370,0.02,0.05,-0.03
40394,0.01,0.05,-0.04
40418,0.01,0.04,-0.03
40441,0.0,0.04,-0.04
40466,0.0,0.06,-0.06
40489,0.01,0.05,-0.04
40513,0.0,0.04,-0.04
40538,0.01,0.06,-0.05
40561,0.0,0.04,-0.04
40585,0.01,0.04,-0.02
40609,0.01,0.05,-0.03
40633,0.0,0.05,-0.04
40657,0.0,0.05,-0.05
40681,0.01,0.03,-0.02
40705,0.0,0.05,-0.05
40729,0.01,0.06,-0.05
40753,0.0,0.04,-0.03
40776,0.0,0.03,-0.02
40801,0.01,0.04,-0.03
40824,0.0,0.04,-0.03
40848,0.0,0.05,-0.05
40872,0.01,0.03,-0.02
40896,0.0,0.04,-0.04
40921,0.0,0.05,-0.04
40944,0.01,0.03,-0.02
40968,0.01,0.05,-0.04
40992,0.0,0.05,-0.05
41016,0.0,0.05,-0.04
41039,0.0,0.04,-0.04
41064,0.01,0.05,-0.04
41088,0.02,0.05,-0.03
41111,0.0,0.04,-0.04
41136,0.01,0.04,-0.03
41159,0.02,0.05,-0.03
41183,0.0,0.03,-0.03
41207,0.0,0.04,-0.03
41231,0.02,0.05,-0.03
41255,0.0,0.05,-0.04
