time, tp_a, tp_b, diff
20383,0.01,0.05,-0.04
20407,0.01,0.04,-0.03
20431,0.0,0.05,-0.05
20455,0.0,0.05,-0.05
20478,0.0,0.05,-0.04
20503,0.0,0.05,-0.05
20527,0.01,0.06,-0.05
20550,0.01,0.05,-0.04
20575,0.01,0.03,-0.02
20598,0.0,0.06,-0.05
20623,0.02,0.05,-0.03
20646,0.01,0.04,-0.03
20670,0.01,0.06,-0.04
20695,0.01,0.04,-0.03
20718,0.0,0.07,-0.06
20742,0.01,0.12,-0.1
20766,0.01,0.13,-0.12
20790,0.01,0.07,-0.06
20813,0.0,0.05,-0.04
20838,0.02,0.06,-0.04
20861,0.01,0.04,-0.03
20886,0.01,0.05,-0.04
20910,0.01,0.05,-0.04
20933,0.01,0.05,-0.04
20958,0.0,0.04,-0.04
20981,0.01,0.06,-0.04
21005,0.02,0.1,-0.08
21029,0.0,0.08,-0.08
21053,0.01,0.05,-0.04
21076,0.01,0.06,-0.05
21101,0.02,0.04,-0.02
21125,0.01,0.06,-0.05
21148,0.01,0.04,-0.02
21173,0.01,0.04,-0.03
21196,0.0,0.04,-0.04
21221,0.01,0.07,-0.06
21244,0.0,0.04,-0.03
21268,0.01,0.06,-0.05
21293,0.01,0.04,-0.03
21316,0.01,0.05,-0.04
21340,0.01,0.05,-0.04
21364,0.01,0.05,-0.03
21388,0.01,0.05,-0.03
21411,0.0,0.04,-0.04
21436,0.01,0.04,-0.03
21459,0.0,0.04,-0.04
21484,0.01,0.04,-0.03
21508,0.02,0.05,-0.03
21531,0.01,0.05,-0.04
21556,0.02,0.05,-0.03
21579,0.01,0.05,-0.04
21603,0.01,0.04,-0.03
21627,0.02,0.04,-0.02
21651,0.01,0.05,-0.03
21675,0.01,0.05,-0.04
21699,0.0,0.05,-0.04
21723,0.0,0.05,-0.05
21746,0.0,0.05,-0.05
21771,0.0,0.06,-0.05
21794,0.01,0.05,-0.04
21819,0.01,0.05,-0.04
21842,0.01,0.05,-0.04
21866,0.0,0.05,-0.04
21891,0.02,0.04,-0.02
21914,0.0,0.05,-0.05
21938,0.01,0.05,-0.03
21962,0.01,0.05,-0.03
21986,0.01,0.05,-0.04
22009,0.0,0.04,-0.04
22034,0.01,0.05,-0.04
22057,0.02,0.05,-0.03
22081,0.02,0.05,-0.03
22106,0.01,0.05,-0.04
22129,0.01,0.04,-0.03
22154,0.0,0.05,-0.05
22177,0.0,0.05,-0.05
22201,0.01,0.05,-0.03
22225,0.01,0.05,-0.04
22249,0.01,0.06,-0.05
22273,0.02,0.05,-0.03
22297,0.0,0.05,-0.05
22321,0.01,0.04,-0.03
22344,0.0,0.06,-0.05
22369,0.01,0.06,-0.05
22392,0.01,0.05,-0.04
22417,0.02,0.04,-0.02
22440,0.01,0.08,-0.07
22464,0.01,0.1,-0.09
22489,0.0,0.06,-0.05
22512,0.02,0.05,-0.03
22536,0.0,0.05,-0.05
22560,0.02,0.05,-0.03
22584,0.01,0.04,-0.03
22607,0.01,0.05,-0.04
22632,0.02,0.05,-0.03
22656,0.0,0.04,-0.04
22679,0.0,0.06,-0.06
22704,0.0,0.05,-0.05
22727,0.01,0.05,-0.04
22752,0.01,0.05,-0.04
22775,0.0,0.05,-0.05
22799,0.01,0.05,-0.04
22823,0.01,0.04,-0.02
22847,0.01,0.06,-0.04
22871,0.01,0.05,-0.04
22895,0.02,0.05,-0.02
22919,0.0,0.05,-0.04
22942,0.01,0.05,-0.04
22967,0.01,0.04,-0.03
22990,0.0,0.05,-0.05
23015,0.01,0.05,-0.04
23038,0.0,0.06,-0.05
23062,0.02,0.05,-0.03
23087,0.01,0.04,-0.03
23110,0.0,0.05,-0.05
23134,0.0,0.05,-0.04
23158,0.0,0.05,-0.05
23182,0.0,0.04,-0.03
23205,0.01,0.06,-0.05
23230,0.02,0.05,-0.03
23254,0.01,0.06,-0.05
23277,0.0,0.05,-0.05
23302,0.01,0.05,-0.04
23325,0.01,0.05,-0.04
23350,0.01,0.06,-0.05
23373,0.0,0.05,-0.04
23397,0.0,0.05,-0.04
23421,0.0,0.05,-0.04
23445,0.01,0.06,-0.05
23469,0.0,0.05,-0.05
23493,0.0,0.05,-0.05
23517,0.0,0.04,-0.04
23540,0.01,0.06,-0.05
23565,0.0,0.05,-0.04
23588,0.02,0.04,-0.02
23612,0.02,0.06,-0.04
23636,0.01,0.05,-0.03
23660,0.01,0.05,-0.04
23685,0.01,0.05,-0.04
23708,0.0,0.06,-0.05
23732,0.01,0.05,-0.04
23756,0.0,0.05,-0.05
23780,0.02,0.05,-0.03
23803,0.02,0.05,-0.03
23828,0.01,0.06,-0.05
23852,0.01,0.04,-0.03
23875,0.01,0.04,-0.03
23900,0.02,0.07,-0.05
23923,0.01,0.12,-0.11
23948,0.01,0.1,-0.08
23971,0.0,0.07,-0.06
23995,0.0,0.06,-0.06
24019,0.0,0.08,-0.08
24043,0.02,0.12,-0.1
24067,0.01,0.11,-0.09
24091,0.01,0.08,-0.07
24115,0.01,0.07,-0.05
24138,0.02,0.05,-0.03
24163,0.01,0.05,-0.04
24186,0.01,0.05,-0.04
24210,0.02,0.05,-0.03
24235,0.0,0.03,-0.02
24258,0.01,0.08,-0.07
24283,0.02,0.14,-0.12
24306,0.01,0.13,-0.12
24330,0.02,0.07,-0.05
24354,0.01,0.05,-0.04
24378,0.0,0.05,-0.05
24401,0.01,0.11,-0.1
24426,0.0,0.1,-0.1
24450,0.0,0.05,-0.05
24473,0.01,0.06,-0.05
24498,0.01,0.05,-0.04
24521,0.0,0.05,-0.05
24546,0.01,0.06,-0.05
24569,0.02,0.04,-0.02
24593,0.01,0.05,-0.03
24617,0.0,0.05,-0.04
24641,0.01,0.05,-0.04
24665,0.02,0.05,-0.03
24689,0.0,0.04,-0.04
24713,0.02,0.06,-0.04
24736,0.01,0.06,-0.05
24761,0.0,0.05,-0.04
24784,0.01,0.05,-0.04
24808,0.01,0.06,-0.05
24833,0.01,0.05,-0.04
24856,0.01,0.06,-0.05
24881,0.01,0.05,-0.04
24904,0.02,0.05,-0.03
24928,0.02,0.04,-0.02
24952,0.0,0.05,-0.05
24976,0.01,0.04,-0.03
24999,0.01,0.05,-0.03
25024,0.0,0.05,-0.05
25048,0.02,0.05,-0.03
25071,0.01,0.04,-0.03
25096,0.0,0.05,-0.04
25119,0.02,0.06,-0.04
25143,0.01,0.05,-0.04
25167,0.01,0.05,-0.03
25191,0.01,0.05,-0.04
25216,0.01,0.04,-0.03
25239,0.0,0.05,-0.05
25263,0.0,0.06,-0.05
25287,0.02,0.05,-0.03
25311,0.02,0.05,-0.03
25334,0.02,0.05,-0.03
25359,0.01,0.05,-0.04
25382,0.01,0.05,-0.04
25406,0.0,0.06,-0.05
25431,0.01,0.05,-0.04
25454,0.0,0.06,-0.06
25479,0.01,0.06,-0.05
25502,0.01,0.06,-0.05
25526,0.01,0.06,-0.04
25550,0.01,0.04,-0.03
25574,0.0,0.03,-0.03
25597,0.02,0.05,-0.03
25622,0.01,0.05,-0.04
25646,0.0,0.05,-0.04
25669,0.01,0.05,-0.04
25694,0.02,0.03,-0.01
25717,0.0,0.08,-0.07
25741,0.02,0.11,-0.09
25765,0.01,0.06,-0.05
25789,0.01,0.05,-0.04
25814,0.02,0.05,-0.03
25837,0.01,0.06,-0.05
25861,0.0,0.05,-0.04
25885,0.02,0.05,-0.03
25909,0.01,0.05,-0.04
25932,0.0,0.05,-0.04
25957,0.01,0.04,-0.02
25980,0.01,0.05,-0.04
26004,0.0,0.05,-0.05
26029,0.0,0.05,-0.05
26052,0.01,0.04,-0.03
26077,0.01,0.05,-0.04
26100,0.01,0.06,-0.04
26124,0.02,0.05,-0.03
26148,0.01,0.05,-0.04
26172,0.0,0.06,-0.05
26195,0.01,0.04,-0.03
26220,0.0,0.05,-0.05
26244,0.01,0.05,-0.04
26267,0.02,0.05,-0.03
26292,0.0,0.05,-0.05
26315,0.01,0.04,-0.03
26339,0.01,0.08,-0.07
26363,0.01,0.11,-0.1
26387,0.01,0.1,-0.09
26412,0.01,0.05,-0.03
26435,0.0,0.04,-0.03
26459,0.01,0.08,-0.07
26483,0.0,0.11,-0.11
26507,0.01,0.1,-0.08
26530,0.0,0.07,-0.06
26555,0.01,0.05,-0.03
26578,0.01,0.07,-0.05
26602,0.02,0.12,-0.09
26627,0.0,0.11,-0.1
26650,0.02,0.07,-0.05
26674,0.01,0.04,-0.03
26698,0.02,0.08,-0.06
26722,0.02,0.13,-0.11
26746,0.0,0.13,-0.12
26770,0.01,0.08,-0.07
26793,0.01,0.05,-0.04
26818,0.01,0.08,-0.07
26842,0.01,0.13,-0.12
26865,0.02,0.11,-0.09
26890,0.0,0.08,-0.08
26913,0.01,0.04,-0.03
26937,0.02,0.08,-0.06
26961,0.02,0.13,-0.11
26985,0.01,0.13,-0.11
27010,0.0,0.06,-0.06
27033,0.01,0.06,-0.05
27057,0.01,0.09,-0.07
27081,0.01,0.11,-0.1
27105,0.02,0.14,-0.11
27128,0.02,0.1,-0.08
27153,0.01,0.06,-0.05
27176,0.01,0.08,-0.07
27200,0.0,0.11,-0.11
27225,0.01,0.11,-0.1
27248,0.02,0.09,-0.07
27272,0.0,0.06,-0.06
27296,0.01,0.07,-0.06
27320,0.02,0.1,-0.08
27344,0.01,0.14,-0.13
27368,0.01,0.11,-0.1
27392,0.01,0.04,-0.03
27416,0.0,0.05,-0.05
27440,0.0,0.11,-0.11
27463,0.01,0.14,-0.13
27488,0.02,0.1,-0.08
27511,0.0,0.05,-0.05
27535,0.01,0.06,-0.05
27559,0.01,0.1,-0.09
27583,0.03,0.14,-0.11
27608,0.01,0.1,-0.08
27631,0.02,0.07,-0.05
27655,0.02,0.06,-0.04
27679,0.01,0.1,-0.09
27703,0.02,0.14,-0.11
27726,0.02,0.11,-0.09
27751,0.02,0.07,-0.05
27774,0.01,0.05,-0.04
27798,0.01,0.08,-0.07
27823,0.01,0.13,-0.12
27846,0.02,0.12,-0.1
27870,0.0,0.08,-0.07
27894,0.01,0.06,-0.05
27918,0.01,0.08,-0.07
27942,0.02,0.14,-0.12
27966,0.01,0.12,-0.11
27990,0.0,0.07,-0.07
28014,0.0,0.06,-0.06
28038,0.0,0.09,-0.09
28061,0.01,0.15,-0.14
28086,0.02,0.13,-0.1
28109,0.02,0.07,-0.05
28133,0.02,0.06,-0.03
28157,0.0,0.09,-0.09
28181,0.02,0.13,-0.11
28205,0.02,0.12,-0.1
28229,0.01,0.08,-0.07
28253,0.0,0.06,-0.05
28277,0.0,0.08,-0.08
28301,0.01,0.13,-0.12
28324,0.01,0.14,-0.13
28349,0.01,0.14,-0.13
28372,0.01,0.09,-0.07
28396,0.02,0.07,-0.05
28421,0.01,0.12,-0.1
28444,0.01,0.12,-0.1
28468,0.03,0.1,-0.07
28492,0.01,0.07,-0.06
28516,0.01,0.07,-0.06
28540,0.0,0.11,-0.11
28564,0.02,0.14,-0.12
28588,0.01,0.12,-0.1
28612,0.0,0.06,-0.05
28636,0.02,0.06,-0.04
28659,0.02,0.12,-0.09
28684,0.01,0.14,-0.13
28707,0.02,0.1,-0.08
28731,0.0,0.06,-0.05
28755,0.01,0.06,-0.05
28779,0.03,0.13,-0.1
28803,0.01,0.14,-0.12
28827,0.01,0.11,-0.1
28851,0.0,0.07,-0.06
28875,0.02,0.06,-0.04
28899,0.0,0.12,-0.12
28922,0.02,0.15,-0.12
28947,0.0,0.11,-0.11
28971,0.01,0.09,-0.07
28994,0.0,0.07,-0.06
29019,0.02,0.1,-0.08
29042,0.01,0.13,-0.12
29066,0.0,0.13,-0.12
29090,0.01,0.09,-0.08
29114,0.0,0.09,-0.08
29138,0.03,0.09,-0.06
29162,0.02,0.13,-0.11
29186,0.01,0.13,-0.11
29210,0.01,0.08,-0.07
29234,0.01,0.05,-0.04
29257,0.02,0.08,-0.06
29282,0.02,0.17,-0.15
29305,0.02,0.14,-0.12
29329,0.02,0.08,-0.06
29353,0.01,0.08,-0.07
29377,0.01,0.1,-0.09
29401,0.01,0.14,-0.13
29425,0.02,0.13,-0.1
29449,0.0,0.09,-0.08
29473,0.0,0.07,-0.06
29497,0.01,0.09,-0.08
29520,0.01,0.14,-0.12
29545,0.0,0.13,-0.13
29569,0.01,0.09,-0.08
29592,0.01,0.06,-0.05
29617,0.01,0.07,-0.06
29640,0.01,0.14,-0.13
29664,0.01,0.15,-0.14
29688,0.01,0.12,-0.1
29712,0.01,0.08,-0.07
29735,0.01,0.09,-0.07
29760,0.02,0.12,-0.1
29784,0.01,0.15,-0.13
29808,0.02,0.11,-0.09
29832,0.01,0.06,-0.05
29855,0.02,0.08,-0.06
29880,0.01,0.14,-0.13
29903,0.03,0.15,-0.12
29927,0.02,0.12,-0.1
29952,0.01,0.06,-0.05
29975,0.01,0.08,-0.07
29999,0.01,0.12,-0.11
30023,0.01,0.15,-0.14
30047,0.01,0.11,-0.1
30071,0.0,0.07,-0.07
30095,0.0,0.08,-0.08
30118,0.02,0.12,-0.1
30143,0.02,0.14,-0.12
30167,0.01,0.13,-0.11
30190,0.01,0.08,-0.06
30215,0.0,0.08,-0.07
30238,0.02,0.1,-0.08
30262,0.02,0.13,-0.11
30286,0.01,0.13,-0.12
30310,0.01,0.08,-0.07
30333,0.01,0.08,-0.07
30358,0.01,0.1,-0.09
30382,0.01,0.13,-0.12
30406,0.0,0.13,-0.13
30430,0.01,0.1,-0.09
30453,0.02,0.07,-0.05
30478,0.02,0.08,-0.06
30501,0.03,0.15,-0.12
30525,0.02,0.14,-0.12
30550,0.01,0.08,-0.07
30573,0.01,0.07,-0.05
30597,0.01,0.1,-0.09
30621,0.03,0.14,-0.11
30645,0.01,0.14,-0.13
30669,0.01,0.09,-0.08
30693,0.0,0.06,-0.06
30716,0.02,0.12,-0.1
30741,0.02,0.14,-0.12
30765,0.02,0.15,-0.13
30788,0.01,0.1,-0.09
30813,0.01,0.07,-0.05
30836,0.01,0.08,-0.07
30860,0.03,0.13,-0.1
30884,0.01,0.14,-0.13
30908,0.01,0.13,-0.12
30931,0.01,0.09,-0.08
30956,0.0,0.09,-0.09
30980,0.02,0.12,-0.1
31004,0.03,0.14,-0.11
31028,0.02,0.12,-0.1
31051,0.01,0.08,-0.07
31076,0.03,0.07,-0.04
31099,0.02,0.13,-0.11
31123,0.03,0.15,-0.12
31148,0.02,0.13,-0.1
31171,0.01,0.08,-0.06
31195,0.01,0.07,-0.06
31219,0.01,0.13,-0.12
31243,0.01,0.15,-0.14
31266,0.01,0.11,-0.1
31291,0.01,0.07,-0.06
31314,0.02,0.1,-0.08
31339,0.02,0.14,-0.12
31363,0.01,0.16,-0.15
31386,0.01,0.11,-0.1
31411,0.01,0.08,-0.07
31434,0.01,0.07,-0.06
31458,0.02,0.11,-0.09
31482,0.03,0.13,-0.1
31506,0.02,0.13,-0.11
31529,0.02,0.08,-0.06
31554,0.01,0.07,-0.05
31578,0.02,0.1,-0.08
31602,0.02,0.13,-0.11
31626,0.01,0.13,-0.11
31649,0.01,0.09,-0.07
31674,0.0,0.06,-0.05
31697,0.02,0.11,-0.09
31721,0.01,0.16,-0.14
31746,0.01,0.14,-0.13
31769,0.02,0.08,-0.06
31793,0.01,0.07,-0.05
31817,0.02,0.09,-0.07
31841,0.03,0.16,-0.13
31864,0.01,0.14,-0.13
31889,0.01,0.08,-0.07
31912,0.0,0.07,-0.07
31937,0.0,0.1,-0.1
31961,0.01,0.15,-0.14
31984,0.03,0.14,-0.11
32009,0.01,0.08,-0.06
32032,0.01,0.07,-0.06
32056,0.01,0.09,-0.08
32080,0.01,0.14,-0.13
32104,0.02,0.15,-0.13
32128,0.01,0.1,-0.08
32152,0.01,0.08,-0.06
32176,0.01,0.08,-0.07
32200,0.01,0.13,-0.11
32224,0.01,0.13,-0.12
32247,0.01,0.12,-0.1
32272,0.01,0.07,-0.06
32295,0.01,0.1,-0.09
32319,0.0,0.15,-0.14
32344,0.02,0.14,-0.12
32367,0.02,0.12,-0.1
32391,0.0,0.06,-0.06
32415,0.01,0.08,-0.07
32439,0.02,0.14,-0.12
32462,0.02,0.15,-0.13
32487,0.01,0.11,-0.1
32510,0.01,0.06,-0.05
32535,0.02,0.08,-0.06
32559,0.02,0.14,-0.12
32582,0.02,0.16,-0.14
32607,0.02,0.12,-0.1
32630,0.02,0.07,-0.05
32654,0.0,0.07,-0.07
32678,0.0,0.14,-0.13
32702,0.01,0.15,-0.14
32726,0.02,0.13,-0.11
32750,0.01,0.09,-0.07
32774,0.0,0.07,-0.07
32797,0.01,0.1,-0.08
32822,0.02,0.15,-0.12
32845,0.01,0.13,-0.12
32870,0.02,0.09,-0.07
32893,0.01,0.07,-0.06
32917,0.01,0.1,-0.08
32942,0.02,0.14,-0.12
32965,0.02,0.14,-0.12
32989,0.0,0.09,-0.08
33013,0.01,0.06,-0.05
33037,0.02,0.1,-0.08
33060,0.02,0.17,-0.15
33085,0.01,0.15,-0.14
33108,0.02,0.1,-0.08
33133,0.01,0.08,-0.06
33157,0.01,0.09,-0.08
33180,0.02,0.16,-0.14
33205,0.01,0.13,-0.11
33228,0.01,0.1,-0.09
33252,0.02,0.07,-0.05
33276,0.01,0.09,-0.08
33300,0.02,0.15,-0.13
33324,0.01,0.15,-0.13
33348,0.02,0.1,-0.08
33372,0.03,0.09,-0.06
33395,0.01,0.07,-0.06
33420,0.01,0.13,-0.11
33443,0.01,0.16,-0.14
33468,0.02,0.11,-0.09
33491,0.02,0.1,-0.08
33515,0.02,0.09,-0.07
33540,0.0,0.14,-0.14
33563,0.02,0.15,-0.13
33587,0.02,0.12,-0.1
33611,0.02,0.07,-0.05
33635,0.02,0.08,-0.06
33658,0.01,0.13,-0.11
33683,0.01,0.16,-0.15
33707,0.02,0.11,-0.09
33731,0.02,0.08,-0.06
33755,0.02,0.07,-0.05
33778,0.01,0.13,-0.12
33803,0.01,0.15,-0.13
33826,0.01,0.1,-0.09
33850,0.02,0.07,-0.05
33874,0.02,0.07,-0.05
33898,0.02,0.12,-0.1
33922,0.01,0.15,-0.14
33946,0.01,0.12,-0.11
33970,0.01,0.09,-0.08
33993,0.02,0.07,-0.05
34018,0.01,0.12,-0.1
34041,0.02,0.14,-0.12
34066,0.02,0.12,-0.1
34089,0.02,0.09,-0.07
34113,0.02,0.09,-0.07
34138,0.02,0.1,-0.07
34161,0.02,0.14,-0.12
34185,0.02,0.12,-0.1
34209,0.02,0.09,-0.07
34233,0.02,0.07,-0.05
34256,0.0,0.1,-0.09
34281,0.01,0.16,-0.14
34305,0.02,0.15,-0.13
34328,0.02,0.1,-0.08
34353,0.02,0.08,-0.06
34376,0.01,0.1,-0.09
34401,0.01,0.15,-0.14
34424,0.01,0.13,-0.12
34448,0.01,0.11,-0.09
34472,0.01,0.06,-0.05
34496,0.02,0.09,-0.07
34520,0.02,0.15,-0.13
34544,0.02,0.16,-0.14
34568,0.01,0.09,-0.08
34591,0.0,0.07,-0.07
34616,0.02,0.1,-0.07
34639,0.03,0.11,-0.08
34664,0.03,0.15,-0.12
34688,0.02,0.11,-0.09
34711,0.01,0.09,-0.07
34736,0.02,0.1,-0.08
34759,0.02,0.14,-0.12
34783,0.01,0.1,-0.09
34807,0.01,0.12,-0.11
34831,0.02,0.1,-0.08
34854,0.01,0.1,-0.09
34879,0.02,0.14,-0.12
34903,0.02,0.15,-0.13
34926,0.02,0.11,-0.09
34951,0.01,0.08,-0.07
34974,0.02,0.07,-0.05
34999,0.02,0.13,-0.1
35022,0.01,0.16,-0.15
35046,0.02,0.12,-0.09
35070,0.0,0.07,-0.07
35094,0.01,0.1,-0.08
35118,0.01,0.14,-0.13
35142,0.02,0.15,-0.13
35166,0.02,0.13,-0.11
35189,0.01,0.08,-0.07
35214,0.01,0.08,-0.06
35237,0.01,0.13,-0.11
35262,0.02,0.15,-0.13
35286,0.01,0.15,-0.13
35309,0.01,0.09,-0.08
35334,0.01,0.08,-0.07
35357,0.02,0.11,-0.09
35381,0.02,0.14,-0.11
35405,0.02,0.12,-0.1
35429,0.01,0.11,-0.1
35452,0.01,0.09,-0.08
35477,0.02,0.13,-0.11
35501,0.01,0.15,-0.13
35524,0.02,0.14,-0.11
35549,0.01,0.09,-0.08
35572,0.0,0.05,-0.05
35597,0.01,0.11,-0.1
35620,0.02,0.17,-0.15
35644,0.03,0.15,-0.12
35668,0.02,0.09,-0.07
35692,0.01,0.08,-0.07
35716,0.01,0.11,-0.1
35740,0.02,0.16,-0.13
35764,0.02,0.15,-0.13
35787,0.01,0.08,-0.07
35812,0.01,0.07,-0.06
35835,0.01,0.11,-0.09
35859,0.0,0.15,-0.14
35884,0.02,0.16,-0.14
35907,0.01,0.12,-0.11
35932,0.02,0.1,-0.08
35955,0.01,0.11,-0.1
35979,0.01,0.13,-0.12
36003,0.03,0.15,-0.12
36027,0.02,0.11,-0.09
36050,0.02,0.1,-0.08
36075,0.02,0.12,-0.1
36099,0.01,0.15,-0.14
36122,0.01,0.16,-0.15
36147,0.02,0.13,-0.11
36170,0.0,0.06,-0.06
36195,0.01,0.08,-0.07
36218,0.03,0.14,-0.11
36242,0.01,0.15,-0.14
36267,0.02,0.11,-0.09
36290,0.01,0.06,-0.05
36314,0.01,0.07,-0.06
36338,0.0,0.14,-0.14
36362,0.0,0.18,-0.17
36385,0.0,0.12,-0.11
36410,0.01,0.07,-0.06
36433,0.01,0.07,-0.06
36457,0.01,0.15,-0.13
36482,0.01,0.16,-0.15
36505,0.01,0.13,-0.11
36530,0.01,0.08,-0.06
36553,0.02,0.05,-0.03
36577,0.0,0.1,-0.09
36601,0.02,0.14,-0.12
36625,0.01,0.14,-0.13
36648,0.01,0.09,-0.08
36673,0.01,0.1,-0.09
36697,0.02,0.12,-0.1
36720,0.02,0.12,-0.1
36745,0.01,0.12,-0.1
36768,0.02,0.1,-0.08
36793,0.01,0.09,-0.08
36816,0.02,0.11,-0.09
36840,0.01,0.12,-0.1
36865,0.01,0.11,-0.09
36888,0.01,0.1,-0.09
36912,0.01,0.1,-0.09
36936,0.01,0.11,-0.1
36960,0.03,0.12,-0.09
36983,0.02,0.11,-0.09
37008,0.03,0.1,-0.07
37031,0.02,0.1,-0.08
37055,0.03,0.12,-0.09
37080,0.02,0.14,-0.11
37103,0.03,0.13,-0.1
37128,0.01,0.09,-0.08
37151,0.02,0.1,-0.08
37175,0.02,0.1,-0.08
37199,0.02,0.12,-0.1
37223,0.03,0.13,-0.1
37246,0.02,0.11,-0.09
37271,0.01,0.1,-0.09
37295,0.03,0.1,-0.07
37318,0.02,0.11,-0.09
37343,0.02,0.14,-0.12
37366,0.02,0.1,-0.08
37390,0.01,0.09,-0.08
37414,0.03,0.09,-0.06
37438,0.02,0.12,-0.1
37463,0.02,0.14,-0.12
37486,0.03,0.12,-0.09
37510,0.01,0.08,-0.07
37534,0.02,0.09,-0.07
37558,0.03,0.13,-0.1
37581,0.01,0.14,-0.12
37606,0.01,0.11,-0.1
37629,0.01,0.08,-0.07
37653,0.01,0.1,-0.09
37678,0.01,0.12,-0.11
37701,0.01,0.15,-0.14
37726,0.02,0.12,-0.1
37749,0.03,0.11,-0.08
37773,0.02,0.1,-0.07
37797,0.02,0.12,-0.09
37821,0.04,0.13,-0.09
37844,0.02,0.12,-0.1
37869,0.02,0.09,-0.07
37893,0.02,0.11,-0.09
37916,0.02,0.14,-0.12
37941,0.01,0.16,-0.15
37964,0.03,0.15,-0.12
37988,0.02,0.14,-0.12
38012,0.02,0.16,-0.13
38036,0.02,0.16,-0.14
38061,0.02,0.18,-0.15
38084,0.03,0.17,-0.14
38108,0.01,0.13,-0.12
38132,0.02,0.12,-0.1
38156,0.02,0.15,-0.13
38179,0.02,0.16,-0.13
38204,0.01,0.14,-0.13
38227,0.02,0.12,-0.1
38251,0.0,0.12,-0.12
38276,0.01,0.15,-0.14
38299,0.02,0.2,-0.18
38324,0.02,0.18,-0.15
38347,0.01,0.12,-0.11
38371,0.01,0.11,-0.1
38395,0.01,0.13,-0.12
38419,0.01,0.19,-0.17
38443,0.03,0.2,-0.17
38467,0.02,0.16,-0.14
38491,0.02,0.14,-0.11
38514,0.03,0.14,-0.1
38539,0.01,0.16,-0.14
38562,0.01,0.16,-0.15
38586,0.01,0.16,-0.15
38610,0.01,0.13,-0.11
38634,0.02,0.13,-0.11
38659,0.01,0.18,-0.17
38682,0.02,0.19,-0.17
38706,0.02,0.16,-0.14
38730,0.0,0.11,-0.1
38754,0.02,0.12,-0.1
38777,0.02,0.17,-0.14
38802,0.02,0.18,-0.16
38825,0.02,0.12,-0.1
38849,0.0,0.07,-0.07
38874,0.02,0.1,-0.08
38897,0.03,0.15,-0.12
38921,0.01,0.17,-0.16
38945,0.02,0.13,-0.11
38969,0.0,0.08,-0.08
38993,0.01,0.09,-0.08
39017,0.02,0.15,-0.13
39041,0.02,0.18,-0.16
39065,0.01,0.15,-0.13
39089,0.02,0.1,-0.08
39112,0.02,0.1,-0.08
39137,0.03,0.13,-0.1
39160,0.01,0.14,-0.13
39184,0.02,0.13,-0.11
39208,0.01,0.12,-0.1
39232,0.01,0.11,-0.09
39257,0.02,0.14,-0.12
39280,0.02,0.15,-0.12
39304,0.03,0.13,-0.1
39328,0.01,0.1,-0.09
39352,0.02,0.06,-0.04
39375,0.02,0.12,-0.1
39400,0.02,0.19,-0.17
39424,0.02,0.14,-0.12
39447,0.01,0.11,-0.1
39472,0.01,0.12,-0.11
39495,0.01,0.14,-0.12
39519,0.02,0.15,-0.13
39543,0.01,0.14,-0.12
39567,0.0,0.12,-0.11
39591,0.02,0.1,-0.08
39615,0.02,0.13,-0.11
39639,0.02,0.15,-0.13
39663,0.02,0.13,-0.11
39687,0.01,0.11,-0.1
39710,0.01,0.11,-0.1
39735,0.01,0.12,-0.11
39758,0.02,0.14,-0.12
39782,0.01,0.13,-0.11
39806,0.02,0.11,-0.09
39830,0.02,0.1,-0.08
39855,0.01,0.12,-0.11
39878,0.01,0.15,-0.13
39902,0.02,0.14,-0.12
39926,0.01,0.11,-0.1
39950,0.01,0.12,-0.1
39973,0.01,0.11,-0.1
39998,0.03,0.14,-0.11
40022,0.02,0.13,-0.11
40045,0.01,0.12,-0.1
40070,0.01,0.1,-0.09
40093,0.01,0.11,-0.1
40117,0.03,0.13,-0.1
40141,0.02,0.15,-0.13
40165,0.01,0.12,-0.1
40189,0.02,0.11,-0.09
40213,0.01,0.11,-0.1
40237,0.02,0.14,-0.12
40261,0.01,0.13,-0.12
40285,0.01,0.11,-0.09
40308,0.01,0.1,-0.09
40333,0.02,0.11,-0.09
40356,0.01,0.11,-0.1
40380,0.01,0.16,-0.14
40404,0.0,0.15,-0.14
40428,0.02,0.1,-0.08
40452,0.01,0.1,-0.09
40476,0.01,0.11,-0.1
40500,0.02,0.16,-0.14
40524,0.01,0.14,-0.13
40548,0.01,0.1,-0.08
40571,0.02,0.05,-0.03
40596,0.03,0.11,-0.08
40620,0.01,0.17,-0.16
40643,0.02,0.17,-0.15
40668,0.01,0.08,-0.06
40691,0.01,0.07,-0.06
40715,0.01,0.11,-0.1
40739,0.03,0.19,-0.16
40763,0.02,0.15,-0.13
40787,0.01,0.1,-0.09
40811,0.01,0.06,-0.05
40835,0.01,0.11,-0.1
40859,0.02,0.16,-0.14
40883,0.02,0.15,-0.13
40906,0.01,0.1,-0.09
40931,0.01,0.08,-0.07
40954,0.01,0.09,-0.08
40978,0.02,0.14,-0.12
41003,0.03,0.17,-0.14
41026,0.02,0.14,-0.11
41050,0.02,0.09,-0.07
41074,0.03,0.08,-0.05
41098,0.01,0.15,-0.14
41122,0.03,0.15,-0.12
41146,0.01,0.12,-0.11
41169,0.01,0.06,-0.05
41194,0.01,0.09,-0.07
41218,0.01,0.13,-0.12
41241,0.01,0.17,-0.16
41266,0.02,0.12,-0.1
