0, 0.16, 0.13, 0.03
101, 0.15, 0.16, -0.01
202, 0.13, 0.17, -0.04
304, 0.15, 0.17, -0.02
406, 0.13, 0.16, -0.03
507, 0.15, 0.18, -0.03
609, 0.14, 0.12, 0.02
710, 0.15, 0.13, 0.01
812, 0.14, 0.15, -0.00
914, 0.14, 0.13, 0.00
1015, 0.15, 0.12, 0.03
1117, 0.14, 0.14, -0.00
1218, 0.15, 0.15, 0.00
1320, 0.13, 0.15, -0.02
1422, 0.14, 0.15, -0.01
1523, 0.03, 0.01, 0.02
1625, 0.06, 0.02, 0.03
1727, 0.05, 0.02, 0.03
1828, 0.05, 0.01, 0.04
1930, 0.04, 0.02, 0.02
2031, 0.05, 0.00, 0.05
2132, 0.04, 0.00, 0.04
2235, 0.06, 0.01, 0.04
2336, 0.06, 0.03, 0.02
2438, 0.05, 0.01, 0.04
2539, 0.03, 0.03, 0.00
2641, 0.06, 0.04, 0.02
2743, 0.04, 0.02, 0.02
2844, 0.05, 0.04, 0.01
2946, 0.05, 0.03, 0.01
3048, 0.05, 0.03, 0.02
3149, 0.05, 0.03, 0.02
3251, 0.06, 0.01, 0.04
3352, 0.04, 0.03, 0.01
3453, 0.05, 0.02, 0.02
3556, 0.05, 0.03, 0.02
3657, 0.05, 0.03, 0.02
3759, 0.05, 0.04, 0.01
3860, 0.05, 0.02, 0.02
3962, 0.05, 0.01, 0.04
4064, 0.05, 0.02, 0.03
4165, 0.05, 0.02, 0.02
4267, 0.05, 0.01, 0.03
4369, 0.05, 0.03, 0.02
4470, 0.04, 0.03, 0.01
4572, 0.06, 0.02, 0.03
4673, 0.05, 0.02, 0.02
4774, 0.05, 0.03, 0.02
4877, 0.05, 0.03, 0.02
4978, 0.06, 0.02, 0.03
5080, 0.05, 0.02, 0.02
5181, 0.05, 0.01, 0.04
5283, 0.05, 0.03, 0.02
5385, 0.05, 0.01, 0.04
5486, 0.05, 0.02, 0.03
5587, 0.05, 0.03, 0.02
5690, 0.06, 0.03, 0.03
5791, 0.05, 0.01, 0.04
5893, 0.06, 0.02, 0.03
5994, 0.05, 0.02, 0.02
6095, 0.04, 0.03, 0.01
6198, 0.05, 0.03, 0.02
6299, 0.05, 0.03, 0.02
6401, 0.05, 0.02, 0.03
6502, 0.05, 0.01, 0.04
6604, 0.05, 0.01, 0.03
6706, 0.05, 0.02, 0.03
6807, 0.05, 0.02, 0.03
6908, 0.05, 0.03, 0.02
7011, 0.05, 0.03, 0.02
7112, 0.04, 0.01, 0.03
7214, 0.05, 0.03, 0.02
7315, 0.05, 0.02, 0.02
7416, 0.06, 0.01, 0.04
7519, 0.05, 0.01, 0.04
7620, 0.05, 0.01, 0.04
7721, 0.05, 0.01, 0.04
7823, 0.05, 0.02, 0.03
7925, 0.04, 0.01, 0.03
8027, 0.05, 0.04, 0.01
8128, 0.05, 0.02, 0.02
8229, 0.05, 0.02, 0.03
8332, 0.05, 0.03, 0.02
8433, 0.05, 0.02, 0.03
8535, 0.05, 0.03, 0.02
8636, 0.04, 0.02, 0.02
8737, 0.05, 0.02, 0.03
8840, 0.04, 0.03, 0.01
8941, 0.05, 0.01, 0.03
9042, 0.05, 0.02, 0.03
9144, 0.05, 0.02, 0.03
9246, 0.04, 0.03, 0.01
9348, 0.05, 0.02, 0.03
9449, 0.06, 0.04, 0.02
9550, 0.05, 0.02, 0.02
9653, 0.04, 0.02, 0.02
9754, 0.05, 0.02, 0.03
9856, 0.04, 0.03, 0.01
9957, 0.06, 0.00, 0.05
10059, 0.05, 0.02, 0.03
10161, 0.04, 0.00, 0.04
10262, 0.05, 0.03, 0.02
10363, 0.04, 0.02, 0.02
10466, 0.05, 0.03, 0.02
10567, 0.05, 0.03, 0.02
10669, 0.05, 0.02, 0.03
10770, 0.06, 0.02, 0.03
10872, 0.05, 0.02, 0.03
10974, 0.05, 0.02, 0.03
11075, 0.05, 0.02, 0.03
11177, 0.05, 0.00, 0.04
11279, 0.05, 0.02, 0.02
11380, 0.05, 0.02, 0.03
11482, 0.05, 0.02, 0.03
11584, 0.05, 0.02, 0.02
11685, 0.05, 0.04, 0.01
11787, 0.06, 0.02, 0.04
11889, 0.05, 0.02, 0.03
11991, 0.05, 0.02, 0.03
12092, 0.04, 0.02, 0.02
12193, 0.05, 0.03, 0.02
12296, 0.04, 0.01, 0.03
12397, 0.05, 0.01, 0.03
12498, 0.05, 0.03, 0.02
12600, 0.06, 0.02, 0.03
12702, 0.04, 0.02, 0.02
12804, 0.05, 0.03, 0.02
12905, 0.05, 0.03, 0.02
13007, 0.05, 0.02, 0.02
13109, 0.05, 0.02, 0.02
13210, 0.05, 0.01, 0.04
13312, 0.05, 0.02, 0.03
13414, 0.05, 0.02, 0.03
13515, 0.06, 0.02, 0.04
13617, 0.05, 0.04, 0.01
13719, 0.05, 0.02, 0.02
13820, 0.04, 0.02, 0.02
13922, 0.05, 0.02, 0.02
14023, 0.05, 0.03, 0.02
14126, 0.05, 0.01, 0.03
14227, 0.06, 0.03, 0.03
14328, 0.04, 0.02, 0.02
14431, 0.05, 0.01, 0.04
14532, 0.05, 0.02, 0.02
14633, 0.05, 0.02, 0.03
14735, 0.05, 0.02, 0.03
14837, 0.05, 0.03, 0.02
14939, 0.06, 0.03, 0.02
15040, 0.05, 0.03, 0.02
15142, 0.05, 0.01, 0.03
15244, 0.05, 0.02, 0.03
15345, 0.05, 0.01, 0.04
15447, 0.05, 0.02, 0.03
15549, 0.04, 0.02, 0.02
15650, 0.05, 0.01, 0.03
15752, 0.06, 0.03, 0.03
15853, 0.05, 0.04, 0.01
15955, 0.05, 0.02, 0.03
16057, 0.04, 0.03, 0.01
16158, 0.05, 0.03, 0.02
16261, 0.05, 0.03, 0.02
16362, 0.05, 0.01, 0.03
16463, 0.06, 0.02, 0.04
16565, 0.05, 0.01, 0.04
16667, 0.05, 0.01, 0.04
16769, 0.04, 0.02, 0.02
16870, 0.05, 0.04, 0.01
16972, 0.05, 0.03, 0.02
17074, 0.05, 0.02, 0.03
17175, 0.05, 0.03, 0.02
17276, 0.05, 0.02, 0.03
17379, 0.04, 0.01, 0.03
17480, 0.05, 0.02, 0.03
17582, 0.05, 0.02, 0.03
17684, 0.04, 0.00, 0.03
17785, 0.05, 0.03, 0.02
17887, 0.06, 0.03, 0.03
17988, 0.05, 0.03, 0.02
18091, 0.05, 0.03, 0.02
18192, 0.05, 0.03, 0.02
18293, 0.05, 0.03, 0.02
18396, 0.06, 0.02, 0.03
18497, 0.05, 0.01, 0.04
18598, 0.04, 0.00, 0.03
18700, 0.04, 0.00, 0.04
18802, 0.05, 0.00, 0.04
18904, 0.05, 0.03, 0.02
19005, 0.06, 0.02, 0.04
19106, 0.08, 0.02, 0.05
19209, 0.05, 0.02, 0.03
19310, 0.05, 0.02, 0.03
19411, 0.04, 0.03, 0.01
19514, 0.05, 0.02, 0.02
19615, 0.05, 0.03, 0.02
19717, 0.05, 0.01, 0.03
19818, 0.04, 0.02, 0.02
19920, 0.05, 0.02, 0.03
20022, 0.05, 0.02, 0.02
20123, 0.05, 0.02, 0.02
20226, 0.06, 0.02, 0.04
20327, 0.04, 0.04, 0.00
20428, 0.05, 0.04, 0.01
20530, 0.04, 0.02, 0.02
20632, 0.05, 0.02, 0.03
20733, 0.05, 0.01, 0.04
20835, 0.05, 0.01, 0.04
20936, 0.05, 0.02, 0.03
21039, 0.06, 0.02, 0.04
21140, 0.04, 0.02, 0.02
21241, 0.05, 0.02, 0.02
21344, 0.05, 0.03, 0.02
21445, 0.04, 0.02, 0.02
21547, 0.04, 0.02, 0.02
21648, 0.05, 0.03, 0.02
21750, 0.05, 0.02, 0.02
21852, 0.05, 0.02, 0.03
21953, 0.05, 0.01, 0.04
22055, 0.05, 0.02, 0.03
22157, 0.05, 0.02, 0.03
22258, 0.05, 0.02, 0.03
22360, 0.06, 0.02, 0.04
22462, 0.04, 0.02, 0.02
22563, 0.04, 0.02, 0.02
22665, 0.05, 0.03, 0.02
22767, 0.05, 0.03, 0.02
22868, 0.05, 0.03, 0.02
22970, 0.05, 0.02, 0.03
23071, 0.04, 0.02, 0.02
23174, 0.05, 0.03, 0.02
23275, 0.05, 0.02, 0.03
23376, 0.05, 0.00, 0.05
23478, 0.05, 0.02, 0.02
23580, 0.05, 0.02, 0.03
23682, 0.04, 0.02, 0.02
23783, 0.05, 0.02, 0.03
23885, 0.06, 0.03, 0.03
23987, 0.05, 0.02, 0.03
24088, 0.04, 0.02, 0.02
24189, 0.05, 0.02, 0.03
24292, 0.05, 0.02, 0.03
24393, 0.06, 0.02, 0.03
24495, 0.05, 0.03, 0.01
24597, 0.05, 0.01, 0.03
24698, 0.05, 0.03, 0.02
24800, 0.05, 0.04, 0.01
24901, 0.05, 0.02, 0.03
25004, 0.05, 0.01, 0.04
25105, 0.04, 0.02, 0.02
25206, 0.04, 0.03, 0.01
25309, 0.05, 0.03, 0.02
25410, 0.06, 0.02, 0.04
25511, 0.04, 0.02, 0.02
25613, 0.05, 0.02, 0.03
25715, 0.04, 0.03, 0.01
25817, 0.05, 0.02, 0.03
25918, 0.06, 0.04, 0.02
26019, 0.04, 0.01, 0.03
26122, 0.05, 0.02, 0.02
26223, 0.04, 0.03, 0.01
26324, 0.05, 0.02, 0.03
26427, 0.06, 0.03, 0.03
26528, 0.04, 0.02, 0.02
26630, 0.06, 0.02, 0.04
26731, 0.05, 0.03, 0.02
26833, 0.05, 0.02, 0.03
26935, 0.05, 0.03, 0.01
27036, 0.04, 0.02, 0.02
27139, 0.06, 0.02, 0.03
27240, 0.06, 0.02, 0.04
27341, 0.05, 0.02, 0.03
27443, 0.04, 0.00, 0.04
27545, 0.04, 0.00, 0.03
27646, 0.05, 0.04, 0.01
